ID,REFERENCE,TYPE,NAME,DATE,FLAVOR_TEXT,INSPIRATION,NARRATOR,STORY
3ac0b064-e45a-4542-95ad-6dfe7d6a338f,ALT_DUSTER_A_OR_85_C,Hero,"Matz & Hive",,"""It's an honor to have been chosen to sculpt this shared monument with you.""",,,
86a2b894-9606-4c1f-9fea-6bafa38143a8,ALT_DUSTER_A_OR_97_C,Character,"Astrape, Reka Hexarch",,"Astrape is a skilled politician with her finger on the pulse of the Reka nation.",,,
56a88aca-e60f-4145-a059-0ccab7e0126d,ALT_DUSTER_A_YZ_65_C,Spell,"Moyo & Silk",,"""To be on equal footing, we must show what we're capable of.""",,,
63820d27-1829-49c3-8cd3-1d0e301535f5,ALT_DUSTER_A_YZ_94_C,Character,"Maleros, Reka Hexarch",,"Maleros and her Prefects eliminate any threats that wash up on the city's shores.",,,
60d7485a-5d15-43de-a114-c45c7c5ae926,ALT_DUSTER_B_AX_100_C,LANDMARK_PERMANENT,"Axiom Exhibit",,"At this convention, the Reka show off their scientific superiority.",,,
027d3f4f-76c2-455e-a007-e3491f5f05ad,ALT_DUSTER_B_AX_101_C,LANDMARK_PERMANENT,"Science Fair",,"""Let's show the Reka the brilliance of Axiom ingenuity!""",,,
f7b80640-dd03-4b34-823c-96ffe0f7462a,ALT_DUSTER_B_AX_102_C,LANDMARK_PERMANENT,"The Consortium",,"The epicenter of Reka research, focused on perpetual growth.",,,
51cee10a-7e86-4b15-afea-4efb226fc712,ALT_DUSTER_B_AX_86_C,Character,Tik-Tok,,"HashtagDanceTillUDrop HashtagOzmaLoveLove",,,
7d1e0ec3-2489-47bd-b389-548381132f49,ALT_DUSTER_B_AX_87_C,Character,"Axiom Machinist",,"From Kelon to Sap to Manaseed, the Axiom never stop experimenting with alternative energy sources.",,,
e193fcbb-32a2-4025-9d03-6c762cc74bb9,ALT_DUSTER_B_AX_88_C,Character,"Ira, Fair Attendee",,"""One day, son, you'll show off your own creations here."" — Della",,,
afd56f64-bdc9-42d5-8058-0bbfb36a7045,ALT_DUSTER_B_AX_89_C,Character,"Nikola Tesla",,"""With this new invention, we can generate a force field to protect the city!""",,,
b82116fc-ed74-45c5-93b5-4e3288dad27d,ALT_DUSTER_B_AX_90_C,Character,"Thomas Edison",,"""Thanks to MY new invention, the city is safe!""",,,
1a98eeea-53f0-44e9-8984-7b1cea740d9a,ALT_DUSTER_B_AX_91_C,Character,"Vending Bot",,"""Sap Cola! Pepsap! Guaranteed sugar-free!""",,,
619ef257-b3ed-49c6-ab9d-3e3158926e7c,ALT_DUSTER_B_AX_92_C,Character,"Reka Bioengineer",,"In the wild rush to find new uses for Manaseeds, it seems the sky's the limit…",,,
c07d6ca3-9a52-48ef-99a8-067a7cb0d526,ALT_DUSTER_B_AX_93_C,Character,"Reka Magnate",,"""A disruptive smoothie to knock the competition off balance!""",,,
5aa1122b-141c-4fb9-91fb-a280b8190ac1,ALT_DUSTER_B_AX_94_C,Character,"Leonardo da Vinci",,"""The noblest pleasure is the joy of understanding."" — Leonardo da Vinci",,,
c0433c4b-6f83-43ca-a408-b882ef23e269,ALT_DUSTER_B_AX_95_C,Character,"Sphura, Reka Hexarch",,"""The Juice is more than just energy; it's our lifeblood!""",,,
8eaab878-a09b-43a5-90c3-b11472a609d5,ALT_DUSTER_B_AX_96_C,Character,"The Shell",,"""Does this physical shell define me?""",,,
43fff745-4f08-49df-8032-075579a0c554,ALT_DUSTER_B_AX_97_C,Spell,"Failed Demo",,"Not a failure; just another step towards success.",,,
cf40e3b1-ce2a-446c-be22-eb4207fdfa85,ALT_DUSTER_B_AX_98_C,Spell,"Technological Encounter",,"""The fruit of our research will lead our peoples to new heights.""",,,
f9131bf3-73f6-46f8-b485-b02ddef156bc,ALT_DUSTER_B_AX_99_C,EXPEDITION_PERMANENT,"Fal Lab Unit",,"All the power of the Foundry distilled into this miracle of technology.",,,
b313ba6b-1d9a-40f1-b67d-7c9ea7ad53f5,ALT_DUSTER_B_BR_100_C,Spell,"Catch of the Day",,"There's no slipping through the net this time.",,,
e8b82fe2-85c0-445d-9d74-ed7dab04dd08,ALT_DUSTER_B_BR_101_C,Character,"Departed Brother",,"""In my memory, you're there every time I cross paths with a Leviathan."" — Sol",,,
52d9f1ef-1c3a-4656-87f1-c17532a9110a,ALT_DUSTER_B_BR_102_C,EXPEDITION_PERMANENT,"Rider's Mask",,"An essential accessory for any Leviathan rider.",,,
d5b6a418-d7c7-4a57-97ae-a12555abbd99,ALT_DUSTER_B_BR_65_C,Hero,"Sol & Halua",,"Hate is a spear pointed at one's own heart",,,
f2e48e62-4036-4ac0-bade-9c909d1f16c9,ALT_DUSTER_B_BR_83_C,Token,Halua,,"Halua returns as the protector of the Naos.",,,
a08e8e44-eb31-403c-8365-edc7d7dfb5cb,ALT_DUSTER_B_BR_86_C,Character,"Flying Squirrel",,"The second big jump is where the fun really starts.",,,
640fc7b8-36ef-467a-88ca-5dc028c18f57,ALT_DUSTER_B_BR_87_C,Character,"Reka Skipper",,"Into the great wide open.",,,
6ff90d84-9825-408b-98f5-0ecd9e4b8b9c,ALT_DUSTER_B_BR_88_C,Character,"Helpful Diver",,"""Ready for a shot of adrenaline?""",,,
17d350fa-2f97-4cec-89b5-ba283fd2e58f,ALT_DUSTER_B_BR_89_C,Character,Kedarm,,"One of the many amazing Chimaeras that inhabit the Sea of Tumult.",,,
cd259c58-94a1-4d96-a87a-9484bcbdcafa,ALT_DUSTER_B_BR_90_C,Character,"Isabel Letham",,"The lowest point of the wave is where she draws all her strength.",,,
d1cc2047-3a29-495c-8706-458433b5eb87,ALT_DUSTER_B_BR_91_C,Character,"Bravos Cloudhog",,"""Ladies and gentlemen, you are about to experience some turbulence.""",,,
455f0ad8-1336-434c-bcac-88b03fe8fcd8,ALT_DUSTER_B_BR_92_C,Character,"Reka Peddler",,"""Keep the change!""",,,
0fa4c073-1c04-478e-b54a-8e32b901ca64,ALT_DUSTER_B_BR_93_C,Character,"Bravos Lookout",,"""I think I've found a good spot!""",,,
2e28a9fb-b9de-40a0-a892-66f188254196,ALT_DUSTER_B_BR_94_C,Character,"Reka Fisherman",,"""Haha, check it out, it's already stuffed!""",,,
bc7e0b9c-370a-4917-8f8c-ab4ee615cb19,ALT_DUSTER_B_BR_95_C,Character,"Deep-cloud Instructor",,"Without this suit, diving into the Tumult would be a death sentence.",,,
c605b063-2c14-4edc-aca8-34288ee2a81e,ALT_DUSTER_B_BR_96_C,Character,Nephele,,"Even the brightest day of sunshine has its clouds.",,,
d87f3cf0-0b02-4c54-b1d8-18f14f769447,ALT_DUSTER_B_BR_97_C,Character,"Haven Trainer",,"""Yeah, you've still got a few things to learn…""",,,
2a8d8d35-3be8-4e70-9785-084f9dfe4d4e,ALT_DUSTER_B_BR_98_C,Character,"Wanax, Reka Hexarch",,"""I'll show you how to work without a net!""",,,
ac9b0e0b-16e0-4336-834b-7cfb5f2b07b1,ALT_DUSTER_B_BR_99_C,Spell,"Market Encounter",,"""Your catch of the day deserves a Manaseed!""",,,
86e6dcd5-8a6e-46a2-ad5b-674fc55ceb5c,ALT_DUSTER_B_LY_100_C,Spell,"Romantic Encounter",,"""I've never felt this close to anyone.""",,,
1111623a-8584-46dc-908c-1a0ca309e517,ALT_DUSTER_B_LY_101_C,EXPEDITION_PERMANENT,"Reka Headset",,"This way, we're all on the same wavelength.",,,
00e8a922-d5a2-432c-9dd3-3e43e79f3d13,ALT_DUSTER_B_LY_102_C,LANDMARK_PERMANENT,"Cable-car Station",,"Reka cable-cars are the safest way to get around the city.",,,
99c6c308-7cda-4a19-9d5b-7090ac520d7e,ALT_DUSTER_B_LY_85_C,Hero,#N/A,,#N/A,,,
d2042a35-9b03-4c71-80a9-cf117dd628ee,ALT_DUSTER_B_LY_86_C,Character,Pinocchio,,"After that, he'll sleep like a log, and that's no lie.",,,
9c05d643-39af-4782-ab45-deb51039d467,ALT_DUSTER_B_LY_87_C,Character,"Reka Guide",,"""Let's wrap up today's visit with a taste of some local specialties.""",,,
4f6d8a20-79c8-457c-9a67-15bc037e0fe7,ALT_DUSTER_B_LY_88_C,Character,"Reka Zipliner",,"The shortest distance between two points is a straight line.",,,
7275b58f-a618-4f9e-819d-e082c0f65eda,ALT_DUSTER_B_LY_89_C,Character,"Reka Barmaid",,"""It's happy hour all the time here!""",,,
cf718f10-a5c6-408b-9ff0-da217c07f246,ALT_DUSTER_B_LY_90_C,Character,"Nyala, Night Reveler",,"""I can get in anywhere, VIP list or not.""",,,
5fb0eaf3-722d-4c92-98b1-8f931d729c11,ALT_DUSTER_B_LY_91_C,Character,"Cheshire Cat",,"""We're all mad here.""",,,
bf7527d1-c33d-481a-a927-4daac24b7e26,ALT_DUSTER_B_LY_92_C,Character,"Urbex Specialist",,"Exploration is always fun with the right company!",,,
d819a95b-b360-4559-800f-4cdf63054883,ALT_DUSTER_B_LY_93_C,Character,"Diocles, Chariot Racer",,"""Hop in, it's a guaranteed five-star experience!""",,,
e7a99eda-b5df-42cd-985c-531bf0694a93,ALT_DUSTER_B_LY_94_C,Character,"Nightclub Bouncer",,"""What part of 'dress code' do you not understand?""",,,
621bfd33-d54e-4343-a4e0-cf3e41d85cbc,ALT_DUSTER_B_LY_95_C,Character,"Hostel Nightkeeper",,"""Floor -2, room 217. Welcome to the Underlook Hostel.""",,,
201b591c-eb69-4ac4-9e02-fbc6d2c115af,ALT_DUSTER_B_LY_96_C,Character,"Don Juan",,"""Constancy is for insensitive clods alone.""",,,
6194bd52-ef34-4dea-a549-ec4c8d43c9f8,ALT_DUSTER_B_LY_97_C,Character,"Lyra DJ",,"There's something a bit unusual about this set…",,,
7edc51e4-c997-4727-b9a6-8db62abd4822,ALT_DUSTER_B_LY_98_C,Character,"Phoibos, Reka Hexarch",,"""I'm never more comfortable than when I'm in the spotlight.""",,,
be4abf8d-d5cf-450f-a004-649121f85865,ALT_DUSTER_B_LY_99_C,Spell,"Paint It Pink!",,"Pretty in pink.",,,
c0fb5e29-7d45-4bad-a856-29d59c669ddd,ALT_DUSTER_B_MU_100_C,LANDMARK_PERMANENT,"Picnic Area",,"Just good, casual feasting.",,,
182fd5e6-1d49-4623-b024-8aa2061ac584,ALT_DUSTER_B_MU_101_C,LANDMARK_PERMANENT,"The Embassy",,"The Reka let the Muna build a natural embassy in the city.",,,
acd848da-c0ec-4382-8c6c-5a0488481edc,ALT_DUSTER_B_MU_102_C,LANDMARK_PERMANENT,"The Naos",,"Patiently, the Reka waited for their new world tree to grow.",,,
8e30ab30-b43f-40ab-8daa-20922351ec82,ALT_DUSTER_B_MU_86_C,Character,Pete,,"The pleasure of giving, the joy of receiving.",,,
dc0df6dc-97ec-4483-8c34-1f4d1849e042,ALT_DUSTER_B_MU_87_C,Character,"Reka Tradesman",,"""Here's one for the road.""",,,
0e830a68-f0dc-437e-8899-2dd59012c439,ALT_DUSTER_B_MU_88_C,Character,"Muna Botanist",,"If the Juice gives life, then it must take it from somewhere.",,,
2b80025a-3dea-4c25-a068-0652a7c6a708,ALT_DUSTER_B_MU_89_C,Character,"Charitable Reka",,"Opulence is a state of grace that forever teeters on the precipice.",,,
b8242fed-3755-47db-8bcf-cfd8b4af4209,ALT_DUSTER_B_MU_90_C,Character,"Flore, Fuming Gardener",,"""The Naos has been drained from intensive use!""",,,
3135525b-107b-49b8-877d-1a40d2399c1e,ALT_DUSTER_B_MU_91_C,Character,"Reka Agronomist",,"""By crossing the fruits of the two world trees, we could obtain a fertile specimen.""",,,
0506e210-6cad-4e8a-9557-66519cbacefc,ALT_DUSTER_B_MU_92_C,Character,"Daughter of Naos",,"The torture of the Naos must cease.",,,
e14b220a-672d-4bb3-849a-a82ac096cee2,ALT_DUSTER_B_MU_93_C,Character,Hesperide,,"""No matter what they say, the Naos is suffering, just like the Nilam before it!""",,,
30193677-3524-4662-82b6-4187788cacd1,ALT_DUSTER_B_MU_94_C,Character,"Reka Gatherer",,"There always comes a time to reap what we sow.",,,
d9edb70b-f4b5-4f50-94e3-e84d3d2fb031,ALT_DUSTER_B_MU_95_C,Character,Dapeng,,"With Turuun on its back, it carries a branch of the Spindle Tree in its beak.",,,
c57bd428-62ce-4b1f-a462-b1a8563e5cdd,ALT_DUSTER_B_MU_96_C,Character,"Ploutos, Reka Hexarch",,"""My worker bees will increase our harvests!""",,,
ce1c6fcc-82e5-4dd9-8529-54fdb52217ce,ALT_DUSTER_B_MU_97_C,Character,"Son of Naos",,"Can such entities be found near all world trees?",,,
7c536192-8219-48a5-8012-611e13fcdeb8,ALT_DUSTER_B_MU_98_C,Spell,"Soul Encounter",,"""Let us offer the Musubi to the Reka, so that new Exalts might be born!""",,,
1bce2782-1101-4a05-883a-d5a01e36f114,ALT_DUSTER_B_MU_99_C,Spell,"Newton's Law",,"A truly stunning discovery…",,,
15acabe0-acbb-46d7-a0a5-e9687652aa44,ALT_DUSTER_B_NE_04_C,TOKEN_LANDMARK_PERMANENT,Manaseed,,"The Reka draw all of their riches from its Juice.",,,
927937b7-ff03-455c-bcc4-d533d43e017e,ALT_DUSTER_B_OR_100_C,LANDMARK_PERMANENT,"The Lectern",,"Sol may have sounded the alarm, but her words seem to be falling on deaf ears.",,,
6e61bfff-e75b-4e8a-bcc5-3e5e00f19cb5,ALT_DUSTER_B_OR_101_C,LANDMARK_PERMANENT,"The Reunion",,"""Two people separated by fate, now reunited once more! This reunion shall forever be carved in stone!""",,,
688ddb50-8e67-44b1-a987-f98a2a68fd6f,ALT_DUSTER_B_OR_102_C,LANDMARK_PERMANENT,"The Consulate",,"Here, far from the crowd, is where fruitful negotiations are held between Reka and Asgarthans.",,,
961bd92a-9a70-49e5-b739-900ea97e25c7,ALT_DUSTER_B_OR_31_C,Token,"Ordis Recruit",,"There's no age limit on adventure.",,,
48f3d45a-823c-4426-8f39-27167615d769,ALT_DUSTER_B_OR_86_C,Character,"Louis Sullivan",,"""Form ever follows function. This is the law."" — Louis Sullivan",,,
35fb0ad7-f3d8-473a-b9c2-cbea7d221596,ALT_DUSTER_B_OR_87_C,Character,"Souvenir Seller",,"""Souvenirs are memories incarnate. Treasure them.""",,,
162b65c6-5876-4d3e-a2af-3e71103289a7,ALT_DUSTER_B_OR_88_C,Character,Galatea,,"If a sculptor merely frees the form from the stone, then it never belonged to him in the first place.",,,
392d51f0-b019-4d89-b91c-9ef87945816a,ALT_DUSTER_B_OR_89_C,Character,"Reka Patron",,"Art's value is in the eye of the beholder.",,,
168f7910-a1ba-4b14-a310-042107609171,ALT_DUSTER_B_OR_90_C,Character,"Ordis Tourist",,"""The more I visit this city, the more I love it.""",,,
a05c0462-212e-4a73-8326-a059b8d79a3b,ALT_DUSTER_B_OR_91_C,Character,"Adamant Receptionist",,"""You're not on the list. Please move along.""",,,
c75017be-9746-41d9-a3c5-762c532f8f38,ALT_DUSTER_B_OR_92_C,Character,"Reka Investor",,"""Trust me, it will all trickle down for everyone's benefit.""",,,
dd16d677-315e-4291-998a-187b1a5b9ee0,ALT_DUSTER_B_OR_93_C,Character,"Sunisa, Ordis Bodyguard",,"""Behind the smiles and jubilation, I sense a growing tension…""",,,
7f53d62e-67df-4a2c-8788-502f163a247d,ALT_DUSTER_B_OR_94_C,Character,"Reka Caterer",,"""Happiness is always within reach, if you know how to savor it. Care for a smoothie?""",,,
4b3a05cd-be2b-4a62-8cb4-c46e1098c44f,ALT_DUSTER_B_OR_95_C,Character,Kikimora,,"Respect your household, and she will help you. But if you neglect it, beware!",,,
fe84e5d3-63d8-44ee-a6ee-ee4420bf7c7e,ALT_DUSTER_B_OR_96_C,Character,Talos,,"It was Talos's role to protect the statue from prying eyes.",,,
326b5fcb-c096-42f3-a999-5a5e1f0a40ee,ALT_DUSTER_B_OR_97_C,Character,"Astrape, Reka Hexarch",,"""I'm sure the Musubi ritual will help us understand your point of view.""",,,
6004b956-ca8d-4821-a579-fce6f6908c05,ALT_DUSTER_B_OR_98_C,Spell,"Unfair Encounter",,"""Your goods are now Hexarch property.""",,,
e513357f-8593-44cf-b54a-6a1d5c88e39b,ALT_DUSTER_B_OR_99_C,Spell,"Angry Crowd",,"Anger is often the fruit of frustration.",,,
ec8f83d9-d98d-4716-84c9-2565ab966b5b,ALT_DUSTER_B_YZ_100_C,Spell,"Moth Decoy",,"""You're not the only ones who can use substitution."" — Moyo",,,
4fbd5002-b3a7-4d72-a352-bbaeea26906d,ALT_DUSTER_B_YZ_101_C,EXPEDITION_PERMANENT,"Mothcatcher Wand",,"Moyo uses it to capture the essence of illusion.",,,
bc0842de-1032-4fcf-b761-c49cbbf2d3c1,ALT_DUSTER_B_YZ_102_C,LANDMARK_PERMANENT,"The Infirmary",,"""I told you it was a bad idea to drink all that Sap Cola…""",,,
fe918774-b1cc-4dcb-bb35-2c3ff7c03eaf,ALT_DUSTER_B_YZ_47_C,Token,"Mana Moth",,"Moths are at the core of Yzmir strategy.",,,
f4e36391-d6d1-46ff-95b9-b35ab7ccdb59,ALT_DUSTER_B_YZ_85_C,Hero,#N/A,,#N/A,,,
e9232916-d432-4c07-8abe-3f76b09011c7,ALT_DUSTER_B_YZ_86_C,Character,"Harry Houdini",,"The secret of illusion lies in misdirection.",,,
76673b69-92c1-412d-bf84-224640aefe17,ALT_DUSTER_B_YZ_87_C,Character,"Hextag Chaser",,"The element of surprise adds extra spice to any tactic.",,,
aa98dabc-6b95-4377-8c8a-77062e3e5c33,ALT_DUSTER_B_YZ_88_C,Character,"Studious Rookie",,"Maleros should have been wary of the outsider.",,,
5da19249-2b77-4857-af86-1ff791c6d635,ALT_DUSTER_B_YZ_89_C,Character,"Foul Faker",,"What foul?!",,,
0bd297ff-c55f-482a-805a-5ed804d784c8,ALT_DUSTER_B_YZ_90_C,Character,"Milady de Winter",,"There's something so delectable about nabbing someone else's assets.",,,
5262c716-b783-4183-9b83-27974cf9f7ae,ALT_DUSTER_B_YZ_91_C,Character,"Reka Supporter",,"The energy of the crowd is what drives the greatest victories.",,,
b3a7f28e-9b55-4f72-adf3-8c1a9cdbb5b1,ALT_DUSTER_B_YZ_92_C,Character,"Mochizuki Chiyome",,"The art of surprise is showing up where you're not expected.",,,
e974f8fc-82ba-424e-8f68-1c1c3feefdd8,ALT_DUSTER_B_YZ_93_C,Character,"Partial Referee",,"""Red card! Out!""",,,
776851b7-1605-4d13-ac56-35ac76f20eed,ALT_DUSTER_B_YZ_94_C,Character,"Maleros, Reka Hexarch",,"""Congratulations. Forcing me to take the field is no small feat.""",,,
5c1d3d2b-5809-4009-bfce-3cbb2d599e32,ALT_DUSTER_B_YZ_95_C,Spell,"Time Out!",,"Time to switch things up a bit.",,,
5b68f5a9-f915-4cc6-8f0e-0b78b065ee73,ALT_DUSTER_B_YZ_96_C,Character,"Team Mascot",,"She gets the substitutes fired up so they're ready to take the field.",,,
389b7d6b-a5b7-4d5c-8ae6-3cc64d581746,ALT_DUSTER_B_YZ_97_C,Spell,"Sports Encounter",,"""Your victory is a victory for both our peoples!""",,,
23f8e616-3e62-42de-a0f4-2d7daea03e30,ALT_DUSTER_B_YZ_98_C,Spell,Finisher,,"""Maaaaaleros!""",,,
c0babb85-d6c6-48af-aa1e-60d268d93d16,ALT_DUSTER_B_YZ_99_C,Spell,Tag!,,"""The Reka player is out!""",,,
3ae1c403-0d0c-4d74-b197-9fd97c7012be,ALT_DUSTER_P_AX_85_C,Hero,"Della & Bolt",,"Living creatures are the most beautiful mechanisms of all.",,,
62c5507f-d2b2-4741-a861-08736212ecd4,ALT_DUSTER_P_BR_65_C,Hero,"Sol & Halua",,"Hate is a spear pointed at one's own heart",,,
529b64a4-5c43-46d2-a4fc-b51ac252e54d,ALT_DUSTER_P_LY_65_C,Hero,"Nadir & Bubbles",,><((((°>,,,
4adb42a1-171a-42fe-8b30-5266b1794e94,ALT_DUSTER_P_MU_85_C,Hero,"Turuun & Benih",,"""The survival of the Spindle Tree may depend on the Naos.""",,,
4c881d3f-6d37-4b35-8983-1d3e3015f9bf,ALT_DUSTER_P_OR_85_C,Hero,"Matz & Hive",,"""It's an honor to have been chosen to sculpt this shared monument with you.""",,,
f09a58c9-d7b1-4468-bb71-ae038a5104c8,ALT_DUSTER_P_YZ_65_C,Hero,"Moyo & Silk",,"""To be on equal footing, we must show what we're capable of.""",,,
