ID,REFERENCE,TYPE,NAME,DATE,FLAVOR_TEXT,INSPIRATION,NARRATOR,STORY
cc223666-2975-428d-a428-7bca0758fe8b,ALT_CYCLONE_A_YZ_73_C,Character,"Alelo, Eerie Leviathan",,"We followed on its wave, believing it was a tadpole.",,MOYO,"393 AC - The Bravos skiffs slalom between the islands as the Leviathan follows in pursuit. It twists and turns with ease, and its movements are abrupt but calculated. The creature looks like some kind of eel, but that's not the most interesting thing about it. Just like the Moths, Alelo seems to exist somewhere on the threshold between reality and the imaginary. It regularly needs to dive into the cloud cover to fill up on Mana. But even more fascinating is that it can switch between one state and the other at will, transforming from the tangible to the illusory. And that's why the Bravos are on the wrong track. They can't repeat what Nuur Tamrat achieved with Annoba.

I need to find a way to help Afanas reach Alelo, while ensuring the hunters don't get too battered and bruised… I could have done without this distraction. I prepared for this very moment by experimenting with the Moths and their varying levels of reality. With a bit of luck, I could prevent Alelo from diluting itself in the intangible, force it to retain its physical form, and therefore make it vulnerable. Luckily, the biome it's chosen for its home has plenty of water, and that's precisely the element I have in mind to give it substance. But before that, I need to carefully position myself so that those pests from the Ascalon don't get in my way… It would be a shame if they wandered into my crosshairs."
0b4b5720-cd13-43c0-bc41-e3491d51c0fd,ALT_CYCLONE_A_YZ_76_C,Spell,"Yzmir Signet",,"Mystery, concealed in the soul.",,UNKNOWN,"393 AC - Truth. It's what every Yzmir is duty-bound to seek. The truth behind the thick veils of lies and false pretenses. Power. It's through power that truth must be harnessed, because only power allows us to confront it. Finally, selflessness. Because not everyone has the strength to confront the world's true face. Through selflessness, the Yzmir expose themselves to the chaos so that others may live in the bliss of ignorance. Knowledge is a double-edged sword, for the power that flows from it demands sacrifice. Few can continue to keep hope alive while staring the world's truth right in the eye. Few can make their mind a fortress, capable of standing firm against the flood of revelations.

But that's what it means to be Yzmir. We are anonymous sentries who brave the storm. And among the Yzmir, the Qorgan will always be at the forefront, always looking into the abyss. We will never take credit. We will always operate in the shadows. The enemy is on every front, and sometimes even within ourselves. That's why we must keep a clear mind and observe with concentration and clarity. Do you understand what is expected of us? Zeal, steadfastness, impartiality, renunciation. Such is our lot, now and forever. There will be no praise, no reward and no distinction. Our only gratification will come from the knowledge that we fight for a cause that is more important than all of us, and that deserves our total devotion."
2c770911-142e-41bb-8f79-989b91ce3434,ALT_CYCLONE_B_AX_31_C,Token,Brassbug,,"10,000 feet... 9,500 feet... 9,000 feet...",,,
e620c3be-a213-43ad-8052-6a0a7c8fdc42,ALT_CYCLONE_B_AX_65_C,Hero,"Isaree & Pebble",,"Science's role is to serve the people, not the other way around",,,
7f227ff5-e384-402f-86dd-e593797f7780,ALT_CYCLONE_B_AX_66_C,Character,Gavroche,,"He fills his basket and retorts by thumbing his nose.","An iconic character from Victor Hugo's Les Misérables, Gavroche is a mischievous and resourceful street urchin. In the republican uprising of June 1832, he steals from the dead to gather unused cartridges and bring them back to his friends in the rebellion. He is fired upon the whole time, but none of the National Guardsmen's bullets can seem to hit him. Until the fateful shot that leaves him falling to the earth, his nose in the gutter.",ISAREE,"393 AC - Most of the time, he appears when I think about the strikes back in Hadera, about the labor rallies and picket lines… That's when the Eidolon would manifest, wending his way among the workers. Some were amused to see him strolling through the crowd, while others were annoyed by his presence. In a way, the kid was a symbol of our resistance: Our protests were joyful, full of hope for a better tomorrow. And when the violence started, he became the symbol of our defiance. I watch him strolling through the ruins, tossing little nuggets of Aerolith into his basket just as the energy specialists had asked him to. All around, the abandoned warehouse serves as an arena for the tune he's singing: ""When I'm flying through the air, I blame it on Voltaire. Falling to the ground below, I blame it on Rousseau.""

Flying through the air… How fitting. Thanks to all this Aerolith, red as a cherry tomato, other airships will take flight… All evidence suggests that the civilization that once lived here had also managed to harness the power of this levitating stone. It must have been central to their whole way of life, nestled up here in the clouds. Gavroche pulls another jewel from the rubble, this one the size of a fist. It shimmers in the afternoon light, then starts floating in the air. If we'd wanted to, we could have used it to make bombs to fight back against the repression. But when we went on strike, we swore to each other that our protest movement would be a peaceful revolt. We were so naive back then."
8e2d53c6-cc13-40d4-bd60-c22fd6b5726d,ALT_CYCLONE_B_AX_67_C,Character,"Demolition Expert",,"Mining Aerolith is dangerous, but it's well worth the risk.",,ISAREE,"393 AC - He places the charges one by one along the crevice. His movements are confident and precise, but that doesn't keep me from sweating bullets alongside him. His missing arm is an indelible reminder that even the tiniest error in judgment can result in catastrophe. I know Angus knows what he's doing. He analyzed the deposit extensively to decide where to place the explosives to reveal the vein without triggering a chain reaction. Even so, I still don't feel entirely at ease. I'm biting my lip, and my palms are sweaty. I'm better off thinking about the bath I'll run for myself back on board the Pantagruel, once the supertanker has filled up on ore.

But even here, far from Asgartha, I can feel how politics is getting tangled up in our affairs. The Guild's energy specialists are under pressure to collect as much Aerolith as possible. Something to show to the country, to try and convince the bigwigs and the general public that the Effort isn't just a huge waste of money. And it makes me sick that it's come to this. It needs to be profitable. It needs to make money. Pebble places a hand, somehow as light as a feather, on my shoulder. Ultimately, he's a lot like Aerolith: a vein of stone with no weight to it at all. Angus finally signals to me, and I let out a long breath. I delicately connect the detonator to the charges and start unrolling the wire…"
d229abe3-b836-405f-a7b2-7219d7b99883,ALT_CYCLONE_B_AX_68_C,Character,"Bessie Coleman",,"""I was destined to fly. I was born to fly."" - Bessie","Born in Atlanta, Texas, on January 26, 1892, Bessie Coleman was the first Black woman in the world to fly a plane. She was also the first African-American woman and the first Native American to hold a pilot's license. She was a high-profile figure in the media of the time and performed stunt maneuvers in numerous airshows.",TREYST,"393 AC - Loop-the-loop, barrel roll, split S, stall turn, chandelle, Immelmann… The pilot executes a series of aerobatic maneuvers in front of the cadets assembled on the bridge. In other circumstances, it would have been an enjoyable spectacle, but Bessie's maneuvers today aren't just for show. She's teaching them what to do in case a Leviathan attacks – Lucan, or especially Halua. Their shadows loom over each of her stunts, because the cadets know that acrobatics like this will sometimes be the difference between life and death. So they watch, some of them imitating the control movements as they follow her flight path with their eyes. They need to know when to deploy the countermeasures, when to go into a nosedive… Bessie does a wide switchback between the floating islands, protecting her from any would-be pursuer, then dives like a bird of prey.

The missile roars out of the airship and hits a floating fragment. The stone block explodes as soon as the missile hits, sending slag flying in all directions. A few of the cadets whistle, clearly impressed. Others feel new hope after this skilled demonstration. I hear them shouting excitedly, saying that with those kinds of weapons, the Leviathans had better look out… and that together as a squad, they'll be unstoppable. My heart sinks. Because I know that despite our airships' firepower, facing a Leviathan as calculating as Halua will be no walk in the park. Meanwhile, Bessie comes in at full speed for a perfect landing. I look over the cadets' faces, and I clench my fists. They all remind me of Paju."
92a1c9f7-7e4e-4c0a-acc4-a7c4348124e4,ALT_CYCLONE_B_AX_69_C,Character,"FarFetch 2.0",,"""I'm glad I got my hooks into this new version!"" - Paju",,TREYST,"393 AC - It took a while, but I think I've done it. I set the number-12 wrench back in the toolbox and give Rossum an inquisitive look. He could probably use a tune-up as well… He takes off his goggles and extinguishes his blowtorch. We both take a step back to admire our work. Well, so to speak. It must have been a maintenance rig originally. Its design clearly wasn't Asgarthan, and it may have been created for handling Aerolith as it has prehensile claws for grabbing the crystals from a safe distance, shatterproof glass in case of an explosion… The cabin, with its cushioned seat, was made to accommodate a pilot, and that's exactly what made this robot a good candidate for my experiments, for a final gift…

I had a dream to fulfill and a wish to grant. I check the kelonic convectors glowing inside the cockpit. They'll put out enough energy to keep him incarnated for hours. With this system, he can explore at his leisure, even without me around to keep him manifested. He'll be able to fly freely, wherever he likes. I let out a long breath, then start sliding the symbols around on my Construct. I assemble all the ideas that remind me of Paju, all the little things that make me think of him and help me to fine-tune his identity: his mocking smile, his wild red hair, his naive and contagious enthusiasm. I see him as a child and feel a tear run down my cheek as I see my much older reflection in the glass of the cockpit."
4bda645f-509e-45a0-b9c5-62ae94b1b4b4,ALT_CYCLONE_B_AX_70_C,Character,"Paju, Axiom Pilot",,"""Look, Paju. Wandering unknown skies was our dream, and now we've achieved it."" - Treyst",,TREYST,"393 AC - Rossum serves us some piping hot tea, forcing Paju to interrupt his story. In a corner of the workshop, his robot is recharging. The engine is cooling down, and the Kelon cylinders are refilling after his outing. Paju shoves another cookie into his mouth, then resumes his tale, explaining all the details of his maneuvers in his new machine. He talks quickly, in a hurry to tell us everything, to share every sensation, every surprise, every moment of joy. His hands dart about in all directions, miming some movement of the machine or illustrating his description of the environments he flew through. He gives us a detailed account of his encounter with a flock of birds that he followed into the labyrinth of Aerolith stones.

I watch him with a smile. But all the while, I know it's just a simulation. Of him, of his presence. Still, I let the game go on, because I feel I have a debt to repay. Because I survived, while he didn't. He turns to me, telling me all about his plans for tomorrow. He bursts out in laughter, and says he can hardly believe we're finally both here, the two of us, exploring unknown skies. All of a sudden, he's no longer there. The chair is empty, though his tea is still steaming. There are still crumbs on the seat, but despite this clear evidence, it's as though he were never there. And the truth is, he never was. It was my memory of him, which I brought to life. Rossum places a hand on my shoulder."
28fe50c2-5372-46c3-96b6-635b403e53e3,ALT_CYCLONE_B_AX_71_C,Character,Medusa,,"They made her a monster simply for defending herself.","In Greek mythology, Medusa is one of the three Gorgons, alongside her sisters Euryale and Stheno. Originally a beautiful young woman, she was coveted by Poseidon, who attacked her and raped her in a temple dedicated to Athena. The goddess cursed the victim instead of supporting her, burdening her with a monstrous appearance with snakes for hair and a petrifying gaze…",ISAREE,"393 AC - I mutter with annoyance when I see the Bravos Eidolons appearing here and there around the Leviathan. They take out their weapons, ready to jump into the fray, as the monster's massive jaws tear through the rock below. What do they hope to achieve? What the hell are these Alterers even thinking? Aren't they supposed to protect us? Right now, they're mostly putting us in danger! The veins of Aerolith glitter in the stone walls. If there's to be a battle, it'll blow up the whole island – and us with it. Don't they realize that? I hastily pull out my Construct and put the khyalo symbols together as quickly as I can. The Kelon battery I'm carrying drains down a block as Medusa responds to my call and steps in at the last second.

The Gorgon blocks their path, the snakes on her head hissing in fury and dripping with venom. The Eidolons turn towards her in anger. But I've got no time to lose, and even less to negotiate. We need to get out of here right now, even if we lose some gear and even if Lucan turns the whole site upside down. It's not worth risking our lives for a few tons of ore, or for the egos of a handful of zealots trying too hard to do the right thing… Medusa opens her eyes and sweeps her gaze over the scene. All around her, the Eidolons freeze in place wherever her glance passes, transformed into amphibolite statues. There's no time to lose. We need to leave now."
94147fda-97a4-49f7-9771-05650c01bfd6,ALT_CYCLONE_B_AX_72_C,Character,"Axiom Puppeteer",,"""In rock-paper-scissors, I always win by a knockout.""",,ISAREE,"393 AC - Vassili slips on his steering gauntlet and clumsily attaches the straps around his forearms. He wasn't around for the Great Strikes; he was far too young to remember them. We had talked about them together a few days earlier, and for him, they were a mix of fleeting impressions from his childhood and impersonal paragraphs from his school books. He was scrawny and clumsy, with a physique you wouldn't expect to find in a mine. But there was no one else like him when it came to controlling Titans or heavy machinery. Something to do with proprioception, and the fact that he always seemed a bit spaced out. I guess disabilities can sometimes be advantages if you know how to make use of them.

From the other side of the quarry, the Titan's alarm glows red to warn all the Axiom that it's about to activate. Vass looks at me with a smile, and the robot's head also turns towards me. Each of Vass's movements will now be precisely reproduced by the gigantic machine (except the smile, of course). So he's careful to refrain from any sudden, unexpected movements. And a good thing, too. Even a simple sneeze or quick reflex to scratch an itch could have disastrous consequences. Vassili takes a step forward and focuses to get himself in position. He visually gauges the distance to the wall, confirms the Titan's overall balance… and activates the fist."
602b218f-53fb-406d-8bc2-fef21dfa6462,ALT_CYCLONE_B_AX_73_C,Character,"Marie Curie",,"""It is important to make a dream of life and of a dream reality.""","Born in Warsaw in 1867, Marie Skłodowska-Curie was a Polish chemist and physicist who became a French citizen. A two-time Nobel laureate, she is known (along with Henri Becquerel and her husband Pierre) for her research on radioactive materials like polonium and radium. Despite her immense contributions to scientific knowledge, she died of leukemia in 1934 after excessive exposure to radium and X-rays.",ISAREE,"393 AC - It's strange how obvious truths can sometimes quiet our curiosity. Oh, Aerolith, sure, that's the ore we use to defy gravity. We've known about it for centuries, and no one's ever really questioned it. No need, since we know what it does. It's startling to think that it wasn't until the Guilds were structured into Factions that research on Aerolith resumed. Yes, it makes things levitate, but how? Why? By what mechanism? We've known for ages that the material is highly exothermic, but linking that natural explosiveness to its potential electromagnetic properties… Marie finishes her annotations. The annals say that she had exposed the radioactive properties of certain substances during her lifetime, that she had made the invisible visible, so to speak.

I could have worked on the subject alone in my free time, but my research would have taken forever. So I greased a few palms to make sure certain people looked the other way while I grabbed a little something from the Kelon reserves… And with that in hand, I was able to have Marie take over for me during the day, when I was on site or following the other Exalts… in accelerated training mode. She hands me the notebook, and I consult the data that she's methodically recorded. There are notes here on resonance, vibration, friction… Back in the old days, Aerolith was considered an energy source, but the substance was deemed too unstable. But is that still true today, with our current technology?"
ad0a0c60-54dd-4d73-ada6-790ca2989437,ALT_CYCLONE_B_AX_74_C,Character,"Lucan, Hungry Leviathan",,"It bursts out of the clouds to devour our metal shuttles.",,SIERRA,"393 AC - The buildings are under battle orders to proceed with the evacuation of the island. The alarms let out a deafening wail. Halua was already causing enough damage, and now there's another Leviathan? Little by little, a different vibration starts to drown out the sirens. I've got a bad feeling about this. The clouds suddenly explode, and the beetle comes hurtling towards us. Its buzzing sounds like a turbine running at full speed. It caught us by surprise, just as we were unearthing a major Aerolith deposit – the biggest one so far. It moves rapidly, unfazed by the explosions, with its legs and mandibles gouging away at the rock. Its chitin is too tough, even against these long series of powerful blasts.

The monster's forewings start to thrum even louder, filling the air with chilling, grinding chirps. The Scarab Leviathan rushes towards the block we've anchored to the zeppelin. Its striated carapace reflects the sunlight as its shining rainbow-colored wings beat at the air. I watch, powerless, as it eviscerates an airship's balloon with its horn. The balloon deflates as though pierced by a knight's lance. But… unlike Halua, this Leviathan isn't targeting us. It's after the vein of Aerolith that we're dragging around with us like a big piece of meat on a hook. The only trouble is that the fish we've caught is way too big for us. Oddball beeps next to me, and I agree. I race towards the wheelhouse. We've got to convince the captain to dump the cargo."
8a50603d-aadb-4dc2-af5e-51964acf9fc5,ALT_CYCLONE_B_AX_75_C,Spell,Detonation,,"Aerolith's instability can turn any bump into an explosive reaction.",,ISAREE,"393 AC - Even from where we are, the explosion is terrifying. It started as a simple red spark on the horizon, but then the tiny glimmer swelled and came cascading out between the islands. I had to look away for a second to avoid being blinded. Then the explosion swept through like a tidal wave. Next came the shock wave, which jolted the fragments drifting in the sky and sent them crashing into each other and exploding in turn. And finally, there was the detonation, like the supersonic bang of an airship breaking the sound barrier… I instinctively raise one hand in front of me as the gust nearly lifts me off the ground. I know Angus chose a safe location, far enough away so that the blast won't reach us…

But still… Even at this distance, I know there's no such thing as zero danger around here. Just one wrong estimate could lead to an uncontrollable chain reaction. Yet, despite everything, I still can't stop myself from thinking about this unexploited potential. In an environment and a time when there was plentiful Kelon, there was no need to consider other energy sources. As for Sap, it was only available in finite quantities, so switching over to that would have been pointless... But Aerolith, on the other hand… Yes, there was a world in which controlling that ore could get us out of our tough situation. Is that a crazy thought? Is it even realistic? Despite my doubts, my brain is firing on all cylinders. I've got a workshop available. I might as well use it."
cf04385a-7b3c-4901-930d-5b0255f1e7d8,ALT_CYCLONE_B_AX_76_C,Spell,"Axiom Signet",,"Humanism and progress.",,UNKNOWN,"393 AC - Nothing is created, everything is transformed. So goes the old adage. Nothing is lost, everything is recycled. Such is the universal law. Underneath the successive stamps of various Axiom engineers, artisans and workers is the eternally changing life of a bit of metal, a piece of machinery, a lever… Nothing must ever be lost, and every component must be used and reused until it's completely worn out. Then it will be melted down and reforged to start another cycle of existence, whether in the same form or a different one. But before that, it's not unusual for a humble plate, hoop or lever to have so many different stamps on it – some of them overlapping others – that they combine to give the part an ancient and arcane appearance.

Recycling is a philosophy that maintains the balance between change and inertia. It encodes a new creation within existing work, the new within the old, and life within destruction. This cycle is a form of eternal life in which every ounce of material achieves a new transformation. This cycle is a rhythm, a cadence, whose purpose lies in metamorphosis and renewal. Each stamp is the mark of an entire life, bearing witness to the stage of the journey in which it is anchored. The more the part wears down, the more it is burnished and engraved, the further it advances in its odyssey. And through each of these countless interactions, it earns respect. The ancients spoke of a cycle of reincarnation. The same philosophy applies to objects…"
