ID,REFERENCE,TYPE,NAME,DATE,FLAVOR_TEXT,INSPIRATION,NARRATOR,STORY
4ec2229e-9fcc-400d-8799-c5ea7f2f7cc8,ALT_ALIZE_B_AX_31_C,Token,Brassbug,"393 AC","01010011 01100011 01100001 01110010 01100001 01100010 01101111 01110100 01110011 00101100 00100000 01110010 01100001 01110011 01110011 01100101 01101101 01100010 01101100 01100101 01101101 01100101 01101110 01110100 00100000 00100001",,"TEMERA SINGH","Hiiiiiiiiiiiii. Hiiiiiiiiiiiii. Le signal de détresse hurle une dernière fois à travers le pont, et je fais signe au timonier de faire voile vers la source du danger. L'Ouroboros se met en branle, et son anneau se met à tournoyer tandis que je demande à mon quartier-maître de quels effectifs nous disposons en plus des fantassins du Tagmata. Je peste intérieurement, mais ne laisse rien paraître en écoutant mon intendant. À cause de tous les troubles causés par les Belisenki, nos contingents sont déjà fortement dispersés. Je sais que nous pouvons compter sur une Compagnie Bravos, à peine revenue d'expédition, pour servir de force d'intervention. Mais à elle seule, elle ne pourra pas forcément couvrir toute la zone de recherche, surtout que l'avalanche semble avoir dévalé loin dans la vallée. Si je peux aussi déployer quelques secouristes supplémentaires, il nous faudra bien plus pour espérer retrouver d'éventuels survivants...

Aller chercher une autre troupe prendrait bien trop de temps... De quelles ressources dispose-t-on ? Oui, peut-être... Je me tourne soudain vers mon mécanicien en chef, et lui demande combien de Scarabots l'Ouroboros accueille en son sein. Sa réponse vient me conforter dans mon idée, même si elle est des plus saugrenues. Parachuter une nuée de Scarabots depuis la baie principale... Ce n'est peut-être pas la manœuvre la plus élégante, mais le temps presse. Je donne mes ordres à mon second. S'il les trouve farfelus, il n'en fait pas la remarque. Nous traversons les nuages, et virons en direction du col enneigé. Nous serons en position dans moins d'une minute, mais je sais que chaque seconde compte si nous souhaitons trouver des rescapés. On m'informe que tous les Scarabots ont été réunis dans le hangar principal. Il ne reste plus qu'à croiser les doigts pour que cette stratégie s'avère payante, et à contempler un largage de Scarabots, comme une pluie d'étoiles filantes.."
bcb48066-ae0f-4f39-b411-85bc2275651c,ALT_ALIZE_B_AX_32_C,Character,"The Machine in the Ice","393 AC","Une relique abandonnée par ceux qui nous ont précédés.",,SUBHASH,"Je me pose bien loin des autres ingénieurs, mon sandwich à la main. Bien entendu, j'en coupe une moitié pour la donner à Marmo, qui ne se serait pas contenté d'un simple petit bout. Et comme à son habitude, il l'engloutit avant que j'aie eu le temps d'avaler ma première bouchée. En contrebas, dans la semi-obscurité de la gorge, les énergéticiens sont en train de vérifier les dernières connectiques. Ça a été tout un tintouin pour adapter notre matos à la technologie du colosse, et même comme ça, il vaut mieux garder un petit périmètre de sécurité, juste au cas où ça pète, ou pire, que la machine se mette réellement en route. Est-ce que c'est ça, la technologie des Anciens ? Est-ce que ça date vraiment d'avant la Confluence ? Je suis pas historien, donc c'est pas à moi de répondre à la question, mais ça veut pas dire que je suis pas un minimum intrigué.

Tout ce que je sais, c'est que le titan n'utilise pas du Kélon pour fonctionner. Sierra et Treyst ont eu tout le loisir d'étudier une petite relique inerte, pour comprendre comment cette techno pouvait bien marcher. Et quand moi et les gars, on a exhumé de la glace des cartouches de liquide jaune comme le miel, les deux jeunots ont presque sauté au plafond. Est-ce du Kélon solaire ? Un bout de tomate tombe sur mon manteau, et je peste tandis que Marmo l'attrape au vol. Alors que j'essuie la tache sur mon anorak, j'entends les énergéticiens activer les pompes et ouvrir les valves. Je vois le liquide ambré glisser dans les tubes, s'insinuer sous la glace... Un technicien est en train de récupérer les données des sondes. Marmo se met à aboyer, tandis qu'il commence à ressentir une vibration dans le sol, et au sein de la paroi gelée. Soudain, la glace se fendille.."
6c385183-5090-4017-b02e-e91e13f382d4,ALT_ALIZE_B_AX_33_C,Character,"Rocket Puffin","393 AC","Il s'envole vers d'autres cieux !",,SUBHASH,"Une brume épaisse a commencé à souffler sur le lac, et on y voit désormais que dalle. Marmo est en permanence scotché aux basques de la jeune Lyra, jouant avec elle, et s'assurant que rien de fâcheux ne lui arrive plus. Et je pense pas que ça dérange la petite fille. Mais il va bien falloir qu'on retrouve sa petite caravane si on veut qu'elle regagne sa famille. Bon, pas le choix. Je sors de son étui mon Construct et me mets à réagencer ses touches. Un petit macareux aussi mignon que frêle apparaît devant moi, agitant les ailes. Mais il a endossé le réacteur dorsal d'Icare, et je compte bien le propulser loin au-dessus des nuages pour qu'il puisse nous dire ce qu'il voit, et surtout vers où aller. Il se met à sautiller sur la banquise, à battre des ailes frénétiquement et de manière un peu pataude. C'est surtout ses roquettes qui vont lui permettre de s'élever...

Il prend un peu de vitesse, et soudain, tandis que ses réacteurs s'enclenchent et viennent vitrifier la glace derrière lui, le petit oiseau bondit dans le ciel en transperçant les nappes de brouillard. Il laisse dans son sillage un nuage de vapeur, et je le retrouve loin là-haut, en train de s'élever comme une fusée. À cette hauteur, il devrait rapidement pouvoir déceler la présence d'une procession Lyra, et aussi trouver la direction du Cais Adarra... Je souris. Marmo m'apporte le moniteur portatif avant même que je le lui demande. Sur l'écran, je peux voir les premiers relevés topographiques que le macareux est en train de nous envoyer depuis sa position. La carte est sommaire, mais je distingue clairement les dénivelés, les anfractuosités... Là, un cortège humain. Probablement des gens du Clan de la petiote. Je soupire de soulagement. Mais quelque chose d'autre attire immédiatement mon attention. On dirait une gigantesque entaille qui traverse le lac gelé, comme une immense balafre. Un canyon.."
be4aa41c-4ae4-468d-b67c-6e6a4ea52195,ALT_ALIZE_B_AX_34_C,Character,"The Little Match Girl","393 AC","Quand on est seul dans le froid, un peu de lumière fait chaud au cœur.","La Petite Fille aux Allumettes est un conte danois écrit par Hans Christian Andersen. Dans cette histoire, luttant contre le froid glacial de l'hiver la veille du Nouvel An, une petite fille sans le sou arpente les rues pour vendre des boîtes d'allumettes, mais aucun passant n'est intéressé. N'osant pas rentrer à la maison, où elle est maltraitée par son père, elle se réfugie dans une ruelle et se réchauffe à la simple chaleur de ses allumettes. Quand elle en frotte une, une hallucination lui fait vivre quelque chose dont elle est privée mais à laquelle elle aspire : la chaleur de l'âtre, des mets succulents, et la présence de sa grand-mère, récemment décédée... Au matin, des badauds découvrent son corps sans vie, mais avec un sourire aux lèvres.",SUBHASH,"Je m'assieds lourdement à côté de la jeune Lyra, qui a revêtu les quelques habits de rechange qu'on a pu lui trouver. Sa doudoune verte et rose, détrempée, est étendue au-dessus du feu, et peine à dégeler. Je pose autour d'elle une autre couverture, et frictionne ses épaules. Si ses cheveux noirs sont déjà secs, son teint est encore livide après son immersion prolongée sous la banquise. Le moins qu'on puisse dire, c'est qu'elle a eu de la chance qu'on passe par là. Vu les marques présentes sur le lac gelé, c'est probablement le passage de nombreux traîneaux qui a fragilisé la couche de glace. C'était qu'une question de temps avant qu'elle cède sous le poids de quelqu'un. Je remarque qu'elle n'a pas touché à son chocolat chaud, et que de petites larmes se cristallisent au coin de ses yeux. Elle doit encore être traumatisée par son expérience récente... Et y'a de quoi. Elle est pas passée loin de la catastrophe, la petiote.

Marmo jappe à côté de moi et couine dans mon esprit. Oui, oui, j'ai compris. On va tenter de la divertir un peu. Je souffle en faisant le vide dans ma tête, et convoque à travers mon Construct l'idée de la Petite Fille aux Allumettes. Dans mon esprit, elle doit avoir son âge, ou peut-être même un peu moins... Elle apparaît soudain, avec ses cheveux roux incandescents, et s'assied en tailleur sur la neige en me jetant un petit regard complice. La jeune Lyra la fixe de ses grands yeux alors qu'elle sort de sa petite malle une boîte d'allumettes, qu'elle ouvre délicatement. Une première allumette racle contre le phosphore, projetant des étincelles puis une flamme sifflante. Une autre... À chacune d'entre elles qui s'embrase, un petit insecte robotique jaillit du feu : papillon ou luciole de métal. Je souris. Durant ces brefs intermèdes, la jeune rescapée ne semble plus penser au froid."
fee9e0e6-ecca-4db3-87ac-c8e409e03578,ALT_ALIZE_B_AX_35_C,Character,"Vaike, Energy Pioneer","393 AC","L'énergie et la persévérance surmontent tous les obstacles.",,TREYST,"Vaike Swiftwater... Elle mène la procession à travers le col enneigé, usant de temps à autre de son canon à chaleur pour faire fondre le parterre de neige devant elle. Le ciel s'est couvert, et une bise incommode s'est mise à souffler. C'était étrange de voir son Eidolon ici, dans des paysages glacés, et non au sein de l'Athanor. En quelques décennies, tout Asgartha, et quasi toutes les technologies Axiom ont été converties à la source d'énergie qu'elle avait réussi à domestiquer. Quelque part, je lui devais aussi l'usage partiel de mes jambes... Elle lève le bras pour protéger son visage des lourds flocons qui tombent du ciel. D'un geste du poignet, Vaike active son canon à air chaud, sublimant la glace pour préparer le passage des véhicules. Il n'avait pas été difficile, avec son aide, de convertir le simple radiateur kélonique qui nous avait été envoyé en un projecteur de chaleur bien plus utile.

Lorsque la météo redeviendra plus clémente, et l'environnement plus praticable que maintenant, je matérialiserai peut-être un aéronef pour finir le voyage, même si l'idée ne m'enchante guère. Je me concentre pour ressentir la direction vers laquelle est parti Rossum. Mais avant que je n'arrive à me connecter à lui, j'entends soudain un éclat de voix me parvenir. Je prête l'oreille, et l'entends de nouveau malgré le sifflement continu du vent. C'est un appel à l'aide. J'étrécis les yeux, et essuie mes lunettes qui se couvrent par intermittence de buée. Ça provient du lac qui se déploie devant nous, glacé et battu par le blizzard. Il y a quelques silhouettes sur la glace. Je fais signe à Vaike, qui accroît l'intensité de son canon. Je vois aussi Bash se précipiter. Il a raison, il n'y a pas de temps à perdre"
30896179-bbb8-46a4-92cd-ebc2aadd0f2e,ALT_ALIZE_B_AX_36_C,Character,"Walrus Scout","393 AC","-.-. .. -... .-.. . / . -. / ...- ..- .",,SUBHASH,"Allez, plus vite que ça, Bash. Plus vite ! Mes cuisses me font mal tandis que je cours dans la poudreuse, et après presque une journée complète de marche forcée, qui plus est. Je me précipite sur la glace fendillée, qui continue d'émettre des craquements pas très rassurants. Je grommelle en dérapant sur la surface du lac et, en jetant un coup d'œil derrière moi, je vois que Treyst s'est arrêté sur la berge. Pas question que son gros bestiau métallique mette le pied sur la banquise. Non. Ce serait clairement pas une bonne idée. En m'aidant de mes mains, je glisse plus que je marche jusqu'au trou béant qui s'est ouvert dans la glace. Mon cœur se serre tandis que je scrute les ondées huileuses et l'obscurité insondable qui est tapie en dessous. Une jeune femme, chaussée de patins à glace, m'explique ce qui s'est passé. Enfant. Tombée. Disparue... Je serre les dents. J'ai pas besoin qu'on me fasse un dessin.

Marmo, qui tourne autour de l'ouverture, attend que je l'assiste. J'acquiesce et, en pianotant sur mon Construct, l'enveloppe d'une gangue de chaleur. Je le vois plonger. Je ferme les yeux pour voir à travers ses sens, et commence à percevoir un nuage de bulles qui remonte vers la surface. Mon Alter Ego se tourne d'un côté puis de l'autre, mais ne voit que des ténèbres. On va avoir besoin d'aide... Mes doigts combinent et recombinent les touches du Construct et, soudain, un morse jaillit juste à côté de mon chien, équipé d'un sonar et tout ce qu'il faut pour localiser la petite fille. Par le biais de mon appareil, je lui envoie des consignes, et je le vois plonger vers les profondeurs. En usant de son écholocalisation, l'animal sonde les eaux glacées. Allez, le temps presse, chaque seconde compte.."
50400f99-6038-4315-8c54-f6920b1a5c43,ALT_ALIZE_B_AX_37_C,Character,"Daring Porter","393 AC","Il faut bien que quelqu'un endosse le poids des responsabilités.",,TREYST,"J'ai pris de l'avance en quittant la taïga, tirant profit de mon araignée mécanique pour escalader la paroi vertigineuse. Ses pattes ont percé la roche pour s'y fixer, rendant l'ascension jusqu'ici presque aisée. Je soupire et masse mes cuisses pour faire circuler mon sang dans mes jambes. Pendant quelques instants, alors que je contemple les paysages en contrebas, je me revois aux côtés de Paju, lors de notre baptême de l'air, alors qu'on regardait à travers la baie vitrée pour contempler du ciel toute l'étendue d'Arkaster. Rossum pose une main sur mon épaule. Bien sûr qu'il sent mon trouble et mon émotion. Fen lui a mis l'une de ses écharpes autour de son cou, et lui a appris à enfiler des moufles. Je ne peux m'empêcher de pouffer en voyant son accoutrement, et notamment son cache-oreilles en moumoute. Ma Chimère tourne soudain la tête vers la falaise, intriguée, et scrute ce qui se trouve sous nous.

Je me retourne comme je peux pour moi aussi regarder en bas, même si ça me fait un mal de chien. Rattachée à une corde, je vois une porteuse escalader la muraille naturelle. Grâce à ses crampons, elle se balance de corniche en saillie avec une facilité déconcertante. Elle se hisse, utilisant son piolet et son grappin avec une dextérité virtuose. Je n'ai que peu eu l'occasion de voir des porteurs de Svarograd en chair et en os, et jamais jusque-là en action. Et je dois dire que leur réputation n'est pas usurpée. Même encombrée d'un lourd paquetage, celle-ci se déplace sans l'once d'une hésitation. Il n'y avait rien de surprenant, cependant. Toute sa vie, elle avait dû être habituée à monter de lourdes charges jusqu'aux hauteurs de l'île volante d'Enosha. Eh bien... moi qui pensais avoir un peu d'avance, je dois dire que je me suis bien fourvoyé"
50f9e05e-3d63-4ab3-a7c1-1402fdff8e71,ALT_ALIZE_B_AX_38_C,Character,"Flawed Prototype","393 AC","« Si on pouvait remplacer les pièces manquantes, on pourrait le faire fonctionner... »",,SIERRA,"Humpf. Je dépose la lourde caisse, remplie de bric et de broc, et secoue les mains pour en chasser la douleur de l'effort. Puis je me redresse et souffle longuement, massant mon cou endolori. Pas facile de travailler avec le froid ambiant, et seule, qui plus est... Autour de moi, les Scarabots vont et viennent, escaladant la carcasse de mon malchanceux Automate. J'y ai mis toute mon âme, mais j'aurais dû anticiper qu'il ne serait pas dans son élément dans les étendues enneigées. Après un malheureux faux pas, je l'ai vu dégringoler dans le défilé comme un pantin désarticulé, avant de se fracasser plusieurs dizaines de mètres en contrebas. Je n'ai pas osé l'abandonner là, même si ça veut dire perdre un temps précieux. Et il est aussi hors de question de taper dans les stocks pour le réparer. Alors tout ce que je peux faire, c'est rassembler tous les bouts de ferraille mis au rebut pour essayer d'en tirer quelque chose.

Allez, encore quelques efforts. Des gerbes d'étincelles grésillent alors qu'un Scarabot soude le nouveau plastron de mon prototype robotique. On l'a récupéré sur un vieux Brouilleur blindé, tout comme son épaulette. Mais le plus compliqué sera de lui fabriquer une nouvelle jambe. Certes, il n'aura pas une démarche gracieuse, mais une claudication inélégante suffira si ça veut dire parvenir à lui faire regagner le campement. Je soupire et passe une main sur sa carlingue abîmée. Allez vieux père, je te promets de te perfectionner dès que je le pourrai, mais pour ça, il va falloir que tu m'aides un peu en retour. L'Automate se met à faire bouger ses orteils, levant soudain la tête. Je me permets un sourire et tapote son exosquelette comme pour l'encourager. Je m'écarte alors qu'il tente maladroitement de se relever. C'est bien. Et quand on aura fini tes réparations, je te promets de te trouver un nom qui te convient.."
57c176a4-4b05-4f48-ad4b-5a7232a1e2e5,ALT_ALIZE_B_AX_39_C,Character,Vishvakarma,"393 AC","Si concevoir est un poème, construire est un acte d'éloquence.","Considéré comme l'architecte et l'ingénieur en chef de l'univers, Vishvakarma est le dieu hindou des artisans et des constructeurs. Bâtisseur du palais des devas, il forge aussi leurs chars et leurs armes, dont le Sharanga et le Pinaka, les deux arcs qu'il offre respectivement à Vishnu et Shiva. Si ses créations sont pour la plupart concrètes, on dit que son regard perçant va bien plus loin que la matière, et scrute les mécanismes abstraits qui sous-tendent la réalité.
",SIERRA,"Je frissonne, repensant aux dures températures de la Fonderie. Ici, au sein du Storhvit, on est à mille lieues de cette fournaise. Ils sont loin, le rouge des flammes et la clameur des machines. Ici, tout est blanc et silencieux. Je m'emmitoufle dans mon manteau rembourré et m'agenouille sur la carlingue du Recycleur endommagé. En passant sous une corniche verglacée, ses vibrations ont fait tomber des stalagmites de glace ainsi que de lourdes caillasses. Heureusement, d'après ce que je vois, l'essentiel des dommages n'est que superficiel. Quelques travaux, un coup de peinture et il sera prêt à repartir. Pour autant, je ne sais pas si c'est sage. Le contremaître a beau avoir donné ses consignes, je ne suis pas sûre que le véhicule survivra à l'ascension du col. De plus, ses épaisses chenilles ont du mal à naviguer correctement sur la neige, surtout à cette altitude, où les couches de neige s'entassent jour après jour.

Je regarde le ciel, encore dénué de nuages. Avant toute chose, il va falloir effectuer les opérations de maintenance tant que le climat le permet. Je sors mon Construct de ma gibecière et me mets à le reconfigurer. Même si l'opération que je prévois nécessitera un peu plus de Kélon qu'une réparation ordinaire, le gain de temps sera loin d'être négligeable. À côté de moi, la silhouette de Vishvakarma se matérialise, et le dieu ouvre les yeux tandis que ses bras se déploient. Nul autre que lui saura travailler plus efficacement sur le blindé. Un mince sourire sur les lèvres, il s'assied en tailleur et fait apparaître ses outils dans ses bras robotiques et démesurés. Avec ses deux paires de bras, le Recycleur est entre de bonnes mains. La divinité invoque un plan de montage et le parcourt du regard presque distraitement. Puis elle se remet au travail, faisant pleuvoir autour d'elle des panaches d'étincelles."
2322ea08-55c1-4a01-9b99-c312774b063a,ALT_ALIZE_B_AX_40_C,Character,Gibil,"393 AC","Une symphonie naît de deux notes, un feu d'une étincelle, et un chef-d'œuvre de deux gouttes de métal.","Dieu mésopotamien de tout ce qui touche au feu, Gibil représente à la fois ses aspects positifs (source de chaleur et de lumière) et négatifs (destructeur et vorace). La divinité est le patron tutélaire des forgerons et des métallurgistes, et au-delà de ce rôle, a une fonction purificatrice. Mais attention à son courroux. On disait que les éclairs étaient les signes de la colère de Gibil, quand ils frappaient la terre et les champs, ou embrasaient les maisons. Son symbole est la torche, que l'on peut brandir la nuit pour s'éclairer, ou chasser les mauvais esprits.
",SIERRA,"Je cligne des yeux et essuie mon front dégoulinant de sueur tellement la fournaise est implacable. Ma respiration est hachée, et je me verse un baquet d'eau tiède sur la tête pour essayer de supporter un peu plus la chaleur. Non loin du métal en fusion, je vois Gibil en train de capter une projection de lave. Il la ramène vers lui en la faisant dériver dans l'air, la soupesant du regard pour en scruter les défauts et les impuretés. Alors que l'eau dont je me suis aspergée fume autour de moi, un ouvrier me frotte les cheveux pour me féliciter de mon endurance. Je lui rends son sourire et saisis les bacs de silice pour les rapprocher du dieu en plein ouvrage. Luttant pour garder les yeux ouverts face aux courants d'air caniculaire, je dépose les seaux et me remets en retrait, lorsque du coin de l'œil, je vois un Scarabot défaillir. Je me rapproche et le vois s'affaisser, vidé de toute énergie. Je vérifie son cylindre de Kélon et remarque qu'il est encore presque plein.

Je passe une main sur sa tête, comprenant qu'il est en fin de vie. Bientôt, certains de ses congénères vont venir le chercher pour le recycler, et en refaçonner peut-être un nouveau, même si je ne suis pas très au fait de leur cycle de vie naturel. Derrière moi, j'entends le grondement de la voix de Gibil, qui exige de nouveau qu'on lui apporte de quoi faire fondre et de quoi forger. Ses yeux incandescents se tournent vers moi et la petite forme qui est en train de lutter à mes pieds. C'est alors que d'un geste de la main, il rapproche le Scarabot de lui. D'une simple pression de sa volonté, le dieu désassemble la petite créature robotique. Puis en utilisant un arc de lave, qu'il pétrie et sculpte, il crée un nouveau châssis, une aile et de nouvelles pièces pour le Scarabot. Une fois celui-ci revitalisé, Gibil le dépose dans le creux de mes bras, comme s'il me demandait d'en prendre soin désormais..."
f6e0fc48-885d-4976-bb41-cbef64e6a2f9,ALT_ALIZE_B_AX_41_C,Spell,"Frozen Delivery","393 AC","De précieuses ressources. Si seulement le couvercle n'était pas gelé...",,TREYST,"Je lève les yeux au ciel et vois un, puis deux paquetages être droppés du zeppelin. Les deux parachutes s'ouvrent tour à tour, et chutent en direction du point de largage, situé à quelques centaines de mètres de notre localisation. J'observe les voiles gonflées dériver dans l'air, ainsi que les caisses scellées qu'elles transportent. L'une porte le logo de Cornucoopia, ce qui veut dire que ce sont des vivres. L'autre emblème est celui de notre Faction, avec probablement du matos technique pour remplacer celui que nous avons déjà usé jusqu'à la moelle durant notre voyage. C'est pas trop tôt. Je tends les jumelles à Rossum, qui se met à les scruter à son tour. Les premiers jours, il avait adoré marcher dans la neige, jusqu'à ce qu'il se rende compte que l'humidité ambiante lui causait de petits dysfonctionnements. Désormais, il passe plus de temps cramponné à mon véhicule, pour éviter de se mouiller les jointures.

Bon, faut pas trop se rouler les pouces. Il convient même de se presser, avant que le froid ne vienne gripper tout ce matériel flambant neuf. J'appuie sur le bouton d'activation de mon araignée, qui s'ébroue. Ses pattes se mettent à tressaillir. D'une poussée, l'habitacle se surélève, et j'enclenche le levier pour nous mettre en route. À chaque pas, les pattes sondent le sol, et une fois sa résistance bien établie, se décident enfin à y poser le poids entier de la carlingue. C'est long et laborieux, mais tomber dans une crevasse n'est pas quelque chose que je peux vraiment me permettre. Déjà, au loin, dans la clairière qui a été définie comme zone de ravitaillement, les caisses métalliques luisent d'un éclat vert. Maintenant que je les ai en visuel, je désactive à distance les balises qui nous permettent aisément de les retrouver. Alors, Rossum, qu'est-ce que tu penses que le Père Noël nous a envoyé cette fois-ci ? Pour toute réponse, il hausse les épaules"
