ID,REFERENCE,TYPE,NAME,DATE,FLAVOR_TEXT,INSPIRATION,NARRATOR,STORY
2ed0e328-1ae2-415e-9f9d-9bb9111b60ca,ALT_ALIZE_B_AX_03_C,Hero,"Subhash & Marmo",,"There are still endless possibilities, even in a world of finite resources. In the end, it all comes down to how you choose to spend 'em.",,,"392 AC - I reach out and take the wrench that Marmo is holding in his mouth. I tighten the last bolt with a grunt, then wipe my slobber-soaked fingers on my suit. OK, this is the moment of truth. I switch on the kelonic battery, and my dorsal antenna starts to hum. Everything seems to be running smoothly. My Alter Ego barks, and I rummage in my pack for a bone-shaped dog treat. I throw it to him. He definitely deserves a little reward. While he devours it with happy munching sounds, I adjust the helmet on my head to make sure it fits tightly. By arranging my Construct, I summon a flashlight and point its light at the cave entrance. Right, it's time to see if there's any damned Kelon in these tunnels. And there had better be, because I'm fed up with returning empty-handed.

As I enter the cave, I can't help seeing it like a mouth about to swallow me up. I don't really want to end up like one of Marmo's dog treats, crunched up between a giant pair of jaws. The pink wafts of the Tumult part like curtains before me, pushed back by the waves of my antenna. Meanwhile, Marmo bounds along boldly, unaffected by the rolling mist. He even gorges on it, while I feel the Mana flowing into him like a battery being charged. I rearrange my Construct, forming a Kelon Elemental in front of me. The axolotl appears and starts to sniff the air. If there's Kelon in the area, the axolotl should react. Any second now… I see it suddenly rush forward. Ah! Bingo. I set off after it, grabbing my kelonic pickax. As I switch it on, the Kelon cylinder that powers it starts to pulse with a blue glow, bathing the chamber in a pale purple light."
4ec2229e-9fcc-400d-8799-c5ea7f2f7cc8,ALT_ALIZE_B_AX_31_C,Token,Brassbug,,"01110001 01110101 01100101 01100101 01101110 00100111 01110011 00100000 01100111 01100001 01101101 01100010 01101001 01110100",,"TEMERA SINGH","Wiiiiiiiiiiiii. Wiiiiiiiiiiiii. The distress signal screams a final time across the bridge, and I motion to the wheelsman to set sail towards the source of danger. The Ouroboros starts up, and its ring begins to spin as I ask my quartermaster what troops we have in addition to the Tagmata foot soldiers. I curse under my breath, but don't let it show as I listen to his explanations. Because of the troubles caused by the Belisenki, our contingents are already spread thin. I know we can count on a Bravos company, recently returned from an expedition, as a strike force. But it won't be able to cover the entire search area on its own, especially as the avalanche appears to have descended far down into the valley. While I can also deploy a few additional rescuers, we'll need a lot more if we hope to find any survivors.

Finding another company will take too much time... What resources do we have available? Hmm, what if...? I suddenly turn to my chief mechanic and ask how many Brassbugs are on the Ouroboros. From his response, it seems that my idea just might work, even it sounds completely crazy. I want to parachute in a swarm of Brassbugs from the main bay... It might not be the most elegant strategy, but time is running out. I give my orders to my second-in-command. If he thinks those orders are insane, he doesn't show it. We fly through the clouds and head for the snowy pass. We'll be in position in less than a minute, but I know every second counts if there's any hope of rescuing survivors. Word comes to me that all the Brassbugs have been mobilized in the main hangar. Nothing left to do but cross our fingers that the plan works... and watch a horde of Brassbugs get dropped like a shower of shooting stars."
bcb48066-ae0f-4f39-b411-85bc2275651c,ALT_ALIZE_B_AX_32_C,Character,"The Machine in the Ice",,"A relic left by those who came before.",,SUBHASH,"I sit far away from the other engineers, sandwich in hand. Of course, I give half of it to Marmo, because he wouldn't be happy with just a bit of the crust. And as usual, he gulps it down before I've even swallowed my first mouthful. Below, in the partial darkness of the gorge, the energy specialists are checking the final connections. It was a real song and dance adapting our equipment to the titan's technology, and even so, it's best to keep a small safety perimeter, just in case something blows up – or worse, if the machine actually starts up. Is this the technology of the Ancients? Does it really date back to before the Confluence? I'm not a historian, so I can't answer such questions, but I'm still pretty intrigued.

All I know is that the titan doesn't use Kelon to operate. Sierra and Treyst had lots of time to study a small inert relic to try and work out how this technology might have worked. And when the guys and I dug out some canisters of honey-yellow liquid from the ice, the two whippersnappers practically jumped for joy. Is it Sun Kelon? A piece of tomato falls onto my jacket, and I curse as Marmo catches it mid-air. As I try to wipe the stain off my jacket, I hear the energy specialists turn on the pumps and open the valves. I watch the amber liquid running through the tubes, worming its way under the ice. A technician retrieves data from the probes. Marmo starts to bark as he feels vibrations in the ground and within the frozen wall. Suddenly, the ice cracks..."
6c385183-5090-4017-b02e-e91e13f382d4,ALT_ALIZE_B_AX_33_C,Character,"Rocket Puffin",,"Blasting off at the speed of light!",,SUBHASH,"A thick fog has begun to roll in over the lake, and now we can't see a thing. Marmo won't leave the young Lyra alone. He plays with her and ensures she doesn't get into any more trouble. And I don't think the little girl minds. But we'll need to find her little caravan if she's to return to her family. Well, we don't have any choice. I take my Construct out of its case and start to rearrange the buttons. A little puffin appears in front of me, flapping its wings and looking both adorable and helpless. But it has Icarus's jet pack on its back, and I intend to send it far above the clouds so it can tell us what it sees – and more importantly, where to go. It starts hopping on the ice, flapping its wings frantically and somewhat clumsily. It's the rockets that'll really help it take off...

It picks up a little speed, then suddenly, as its engines power up and blast the ice behind it, the little bird shoots up into the sky and pierces the blanket of fog. It leaves a vapor trail behind it, and I watch it far up in the sky, rising like a rocket. From that height, it should be able to quickly spot a Lyra procession and find the way to the Cais Adarra. I smile. Marmo brings the portable monitor to me before I even ask for it. On the screen, I can see the first topographical readings that the puffin is sending to us from its position. It's a basic map, but I can clearly make out the peaks and troughs. There – a human procession. Probably people from the little girl's Clan. I sigh with relief. But something else immediately catches my attention. It looks like a huge gash crossing the frozen lake like an immense scar. A canyon..."
be4aa41c-4ae4-468d-b67c-6e6a4ea52195,ALT_ALIZE_B_AX_34_C,Character,"The Little Match Girl",,"When you're alone in the cold, even the tiniest light can feel like salvation.","The Little Match Girl is a Danish fairy tale written by Hans Christian Andersen. In the story, a penniless little girl wanders the streets on a freezing-cold New Year's Eve trying to sell boxes of matches, but no one is interested in buying them. Afraid to return home empty-handed where her abusive father is waiting, she takes shelter in an alley and tries to warm up by lighting her matches. With each one she strikes, she experiences a hallucination of something she's deprived of, but still longs for: the warmth of a hearth, delicious food, and her loving grandmother, who recently passed away. In the morning, passersby find her lifeless body, but she has a smile on her face.",SUBHASH,"I sit down heavily next to the young Lyra, who has changed into the few clothes we managed to find for her. Her drenched pink and green winter jacket is hung out above the fire, where it shows little sign of thawing. I place another blanket around her and rub her shoulders. Although her black hair is already dry, her skin is still pale after her prolonged dip under the ice. To say she was lucky we were passing by would be an understatement. Judging by the tracks on the frozen lake, it was probably the many sleds passing by that had weakened the ice layer. It was only a matter of time before it gave way. I notice that she hasn't touched her hot chocolate, and that little tears are forming in the corners of her eyes. She must still be traumatized after what she just went through. And for good reason. The little one was very close to tragedy.

Marmo barks next to me and whines in my mind. Yes, yes, I understand. We'll try to take her mind off things a bit. I take a deep breath and empty my mind. Then, using my Construct, I summon the idea of the Little Match Girl. I estimate she must be about the same age, or maybe even a little younger. She suddenly appears, with bright red hair, sitting cross-legged on the snow and giving me a knowing look. The young Lyra stares at her as she carefully opens her little case and takes out a box of matches. She strikes a match against the phosphorous, sending out sparks which turn into a hissing flame. She strikes another... Each time they ignite, a little robotic insect emerges from the fire: a metal butterfly or firefly. I smile. During these little moments of distraction, the young survivor seems to forget all about the cold."
fee9e0e6-ecca-4db3-87ac-c8e409e03578,ALT_ALIZE_B_AX_35_C,Character,"Vaike, Energy Pioneer",,"Energy and persistence conquer all things.",,TREYST,"Vaike Swiftwater... She leads the party through the snowy pass, occasionally using her heat cannon to melt the thick snow in front of her. The sky is overcast, and a harsh, cold wind has started to blow. It was strange to see her Eidolon here in this frozen landscape, rather than inside the Athanor. In just a few decades, all of Asgartha and nearly all Axiom technologies had been converted to use the energy source she had harnessed. In many ways, I also owed her for my partial use of my legs... She raises her arm to protect her face from the heavy snowflakes falling from the sky. With a flick of her wrist, Vaike powers on her hot air cannon, melting the ice to clear a path for our vehicles. With her help, it hadn't been difficult to convert the simple kelonic heater we'd been sent into a much more useful heat gun.

When the weather gets milder, and the environment more passable than it is now, maybe I'll materialize an aircraft to finish the journey, even though that's not the most appealing thought. I concentrate to sense which direction Rossum went off in. But before I manage to connect to him, I suddenly hear voices shouting out to me. I listen carefully and hear it again through the wind's constant howl. It's a call for help. I squint and wipe my glasses, which are constantly fogging up. The voice is coming from the lake that stretches out in front of us, frozen and pummeled by the blizzard. There are several figures on the ice. I signal to Vaike, who turns her cannon up a notch. I also see Bash rushing off. And for good reason – there's no time to lose."
30896179-bbb8-46a4-92cd-ebc2aadd0f2e,ALT_ALIZE_B_AX_36_C,Character,"Walrus Scout",,"""Goo goo g'joob, g'goo goo g'joob""",,SUBHASH,"Go on, move faster, Bash. Faster! My thighs ache as I sprint through the powder, and that's after nearly a full day of marching as well. I hurry onto the breaking ice, which continues to make unsettling cracking noises. I grumble as I skid across the surface of the lake, and as I glance behind me, I see that Treyst has stopped on the shore. There's no way his big metallic beast can set foot on the ice. Nope. That would definitely be a bad idea. Using my hands, I slide rather than walk to the gaping hole that has appeared in the ice. I feel my heart tighten as I scan the oily ripples and unfathomable darkness that lurks beneath. A young woman wearing ice skates explains what happened. Child. Fell. Disappeared... I clench my teeth. I don't need her to spell it out.

Marmo is circling around the hole and waiting for me to help him. I do what he wants and tap on my Construct to envelop him with a shell of heat. I watch him jump in. I close my eyes to look through his senses, and I notice a stream of bubbles rising to the surface. My Alter Ego looks all around, but sees nothing but darkness. We're going to need help... My fingers arrange and rearrange the buttons on the Construct and suddenly a walrus appears next to my dog, complete with a sonar rig and everything it needs to locate the little girl. Using my device, I send it instructions, then watch it dive into the depths. The animal uses its echolocation to probe the icy waters. Hurry, time is running out and every second counts..."
50400f99-6038-4315-8c54-f6920b1a5c43,ALT_ALIZE_B_AX_37_C,Character,"Daring Porter",,"Someone has to shoulder the heavy burden of responsibility.",,TREYST,"I made much faster progress after leaving the taiga, using my mechanical spider to scale the vertical rock face. Its feet pierced the rock and attached to it, which had made the ascent relatively easy so far. I sigh and massage my thighs to get the blood circulating in my legs. For a few moments, as I scan the landscape below, I remember Paju beside me during our first flight as we looked out of the bay window to view all of Arkaster from the sky. Rossum places a hand on my shoulder. He feels my grief and emotions, of course. Fen put one of her scarves around his neck and taught him how to put on mittens. I can't help chuckling at how he looks in his gear, especially his sheepskin earmuffs. My Chimaera suddenly turns to the cliff, intrigued, and looks at whatever is below us.

I turn around too to look down as best I can, although it hurts like hell. I see a porter attached to a rope and scaling the natural wall. Using her crampons, she swings from ledge to ledge with alarming ease. She hauls herself up, using her ice ax and grapple with masterful dexterity. I've rarely had the chance to see the porters of Svarograd in the flesh, and never in action until now. And I must say that their reputation is well deserved. Even carrying a heavy package, she maneuvers without the slightest hesitation. This isn't surprising, of course. All her life, she must have carried heavy loads up to the heights of the flying island of Enosha. Well, I thought I had a head start, but I was obviously mistaken."
50f9e05e-3d63-4ab3-a7c1-1402fdff8e71,ALT_ALIZE_B_AX_38_C,Character,"Flawed Prototype",,"""If we could just find a substitute for the missing parts, we could make it work.""",,SIERRA,"Hrrrgh. I put down the heavy box full of odds and ends, then shake my hands to try and get rid of the pain. I then stand up and take a deep breath, massaging my sore neck. It's not easy working in this cold, especially on my own. Around me, the Brassbugs come and go, climbing the body of my unlucky Automaton. I tried my absolute hardest, but I should have known it wouldn't have been in its element in this frozen landscape. After one unfortunate misstep, I watched it tumble down the gorge like a ragdoll before crumpling dozens of meters below. I couldn't bring myself to abandon it there, even though retrieving it would cost precious time. And using valuable supplies to repair it was also out of the question. So all I could do was collect all the scraps of metal and try to make something out of them.

OK, almost there. A shower of sparks crackles as a Brassbug welds a new chest plate onto my robotic prototype. It was salvaged from an old armored Scrambler, as was the shoulder piece. But the hardest part will be making a new leg. It may not have the most graceful gait, but an ungainly limp will be good enough if it means getting back to camp. I sigh and pass a hand over its damaged frame. Well, old boy, I promise I'll get you back in shape as soon as I can, but you'll need to help me a bit in return.  The Automaton starts to move its toes and suddenly lifts its head. I can't help smiling, and I pat its exoskeleton in encouragement. I step aside as it awkwardly tries to get up. Good. And when I've finishing repairing you, I promise to give you a suitable name."
57c176a4-4b05-4f48-ad4b-5a7232a1e2e5,ALT_ALIZE_B_AX_39_C,Character,Vishvakarma,,"Each construction is a poem, and building is an act of eloquence.","Regarded as the architect and chief engineer of the universe, Vishvakarma is the Hindu god of artisans and builders. He was the architect of the palace of the devas and crafted all of their chariots and weapons, including Sharanga and Pinaka, the two bows he gave to Vishnu and Shiva respectively. While his creations are mostly physical, it is said that his piercing gaze goes far beyond matter and scrutinizes the abstract mechanisms that underlie reality.
",SIERRA,"I shiver, thinking back to the oppressive heat of the Foundry. Here, in the middle of Storhvit, we're a thousand leagues from that furnace. The orange flames and clanging machines couldn't be further away. Here, everything is white, and silence reigns. I bundle up in my padded coat and kneel on the frame of the damaged Reprocessor. While passing under an icy ledge, the vibrations it creates had caused ice stalactites and heavy scree to come crashing down. Thankfully, from what I can tell, most of the damage is superficial. A few repairs, a lick of paint, and it will be ready to go again. But I don't know if that's the wisest decision. The foreman has given his instructions, but I'm not sure the vehicle will survive the climb up the pass. Plus, its thick tracks have trouble navigating on the snow, especially at this altitude, where the snow keeps piling up day after day.

I look up to the still-cloudless sky. First and foremost, I need to get some maintenance done while the weather's cooperating. I take out my Construct from my satchel and start to reconfigure it. The repair I'm planning will require a bit more Kelon than an ordinary repair, but it will save a significant amount of time. The figure of Vishvakarma materializes next to me, and the god opens his eyes as he spreads his arms. He's clearly the best choice to work on the armored vehicle. With a thin smile on his lips, he sits cross-legged as his tools appear in his oversized, robotic arms. The Reprocessor is in good hands, four of them in fact, thanks to the deity's two pairs of arms. Vishvakarma summons an assembly plan and scans it almost absent-mindedly. He then gets to work in a shower of sparks."
2322ea08-55c1-4a01-9b99-c312774b063a,ALT_ALIZE_B_AX_40_C,Character,Gibil,,"Symphonies begin with two notes, fires with a couple of sparks, and masterpieces with two drops of metal.","Gibil was the Mesopotamian god of all things related to fire, both its positive aspects (source of heat and light) and its negative aspects (destructive and voracious). He was the patron deity of blacksmiths and metallurgists, and he also played a role in ritual purification. But beware his wrath! It was said that lightning strikes were a sign of Gibil's anger when they struck the ground and the fields, or when they set homes alight. His symbol was a torch, which could be held at night to light the way or chase away evil spirits.",SIERRA,"I blink and wipe the dripping sweat from my forehead. The heat from the furnace is ferocious. My breathing is ragged, and I pour a tub of lukewarm water over my head to try and bear the heat a little longer. Not far from the molten metal, I see Gibil capturing a jet of lava. He brings it closer to him and lets it drift in the air as he examines it for any defects or impurities. As the water I soaked myself with steams around me, a worker ruffles my hair to congratulate me on my endurance. I return his smile and take the tubs of silica to the god at work. Struggling to keep my eyes open as scorching drafts blow against my face, I set down the buckets and move back, when from the corner of my eye, I see a Brassbug shutting down. I approach and watch it slump, drained of energy. I check its Kelon cylinder and notice it's still almost full.

I place a hand on its head, realizing that it's dying. Some of its kindred will soon collect it and recycle it, maybe to create a new one, but I'm not too familiar with their life cycle. Behind me, I hear the rumble of Gibil's voice, demanding that we bring him something else to melt and forge. His glowing eyes turn towards me and the little shape struggling at my feet. Then, using his hand, he reaches out and draws the Brassbug to him. With the simple force of his will, the god disassembles the little robotic creature. He then takes an arc of lava and shapes and sculpts it to create a new chassis, a wing and new parts for the Brassbug. After giving it a new lease on life, Gibil places it in the crook of my arms as if asking me to take care of it from now on..."
f6e0fc48-885d-4976-bb41-cbef64e6a2f9,ALT_ALIZE_B_AX_41_C,Spell,"Frozen Delivery",,"Precious supplies. If only the lid wasn't frozen shut...",,TREYST,"I look up at the sky and see one, then two kits being dropped from the zeppelin. Their parachutes open one by one and they fall towards the drop point, a few hundred meters from our location. I watch the billowing sails drifting on the wind and the sealed crates they're carrying. One of them bears the Cornucoopia logo, which means they're food provisions. The emblem on the other one belongs to our Faction, so it probably contains technical gear to replace the equipment we've worn to shreds on our travels. It's not a moment too soon. I hand the binoculars over to Rossum, who also takes a look at them. He had loved walking in the snow for the first few days, until he realized that the moisture was causing little mechanical glitches. Now he spends more time clinging to my vehicle to avoid getting his joints wet.

Well, no point twiddling our thumbs. We should hurry, actually, before the cold seizes up all this brand-new gear. I press the power button on my spider, and it shakes to life. Its legs begin to tremble. With a push, the cockpit rises, and I engage the lever to get us on our way. With each step, the legs test the ground, and only when there's enough resistance do they finally take the full weight of the frame. It's slow and tedious, but tumbling into a crevasse is not something I can really afford to deal with. Further ahead, in the clearing that was chosen as the supply drop, I can already see the metal crates gleaming with a green shimmer. Now that I have eyes on them, I remotely turn off the beacons that help us to easily locate them. So, Rossum, what do you think Santa has sent us this time? His only answer is a shrug."
679d3d8d-8cd1-4630-a46a-69f682f6cfdc,ALT_ALIZE_B_AX_42_C,Spell,Avalanche,,"None of the snowflakes feel personally guilty for the avalanche.",,SIERRA,"I stare wide-eyed as I look over the ledge. The snow pack has smashed into millions of pieces on the rocks, triggering an uncontrollable chain reaction. Although the Reprocessor and its drivers are now out of danger, the same can't be said of the Ordis soldiers bringing up the rear of our convoy. The snow hammering down on the ridges has detached multiple blocks of ice, which are now tumbling to the bottom of the valley. I need to do something. Oddball. My Chimaera has already set off before I even signal to him. I watch him fly down at full throttle, slaloming between the masses of fallen rocks, furious billowing powder and shards of ice as sharp as flint. Like a deadly fog, the avalanche buries the Aegis recruits, swallowing them like a hungry wave collapsing on the shore. I clench my teeth.

As each body disappears under the roaring snow, my Alter Ego drops a beacon in a desperate attempt to help locate them more accurately once the wave stops. I can no longer see them from where I am. All I see is a cloud filling the valley. But through the sensors that my companion has dropped, I see a completely different scene. Snowy squalls are still moving in slow motion, settling on the rocky foothills. Dazed soldiers are flailing about as they try to extract themselves from the snow. We need help, and we need it immediately if we're to get them out of there. Responding to my thoughts, Oddball starts to emit a distress signal on all official channels. With a bit of luck, other teams won't be too far away and can respond to our request for help. But I still can't afford to sit around twiddling my thumbs. Using Alteration, I turn my prostheses into little snowblades. And without further ado, I set off."
b3dc814f-98d9-4f29-a091-0e773a794e14,ALT_ALIZE_B_AX_43_C,EXPEDITION_PERMANENT,"Kelon Heater",,"A bit of warmth goes a long way in brightening a cold day.",,TREYST,"Now that night has fallen, the temperature has instantly plummeted. My mechanical spider continues to move forward, but I can feel that its movements aren't as smooth, as if the legs were gradually getting jammed and slowing down. It's obvious what's happening. It's ice penetrating everywhere, into its body, into its joints... I should have winterized it more. Thankfully, we've now arrived at the camp, and I can get down to some maintenance. But that sense of relief doesn't last. Rossum beeps an alert at me, and I guess what's wrong with a quick glance. I see my companions shivering, frozen stiff. We should have been quicker. I curse to myself, but feeling guilty won't help. I activate my exoskeleton, which sputters. It's also having trouble starting. As soon as I feel the connections being made, I stamp my foot and move my joints to get rid of the ice.

I get down from my vehicle and head to the crates I had gone to retrieve. I open one of them and rummage around inside. Nothing interesting. I grumble and move on to the next one. My heart skips a beat when I find a kelonic heater. This is just what we need. I haul it onto my shoulders and head over to the group of engineers. Huddled together around a fire, they're shivering from head to toe. Their lips are blue, and their clothes are frozen stiff. I place the heater on the ground and turn the knob to maximum. The spiral element begins to glow red, emitting a gentle heat that melts the snow around. Small droplets start to drip from their suits as the ice begins to melt. More workers gather round to warm up, and I notice one of them giving me a subtle nod. They'll thank me later when their teeth stop chattering..."
d97ca8a3-62fb-4280-a4a6-b28e0c2e0c18,ALT_ALIZE_B_AX_44_C,Character,"Lord Kelvin",,"""When you are face to face with a difficulty, you are up against a discovery.""","William Thomson, awarded the title of 1st Baron Kelvin in 1892, was an Irish-born British mathematician, physicist and engineer. Specializing in thermodynamics, he was the first human to precisely calculate the temperature of absolute zero, the theoretical lowest temperature possible. But Sir Thomson's contributions went beyond his work on temperature. He helped to design underwater telegraph systems and contributed to the expeditions to lay these cables under the sea. He also came up with hypotheses on the nature of atoms, theorizing that an atom could be a vortex in the aether.",SUBHASH,"""Cold didn't exist at the time. Cold was the absence of heat, like darkness was the absence of light."" I contemplate Bill's words as I try to conceptualize what he was trying to tell me. These days, he'd explained, cold and shadows exist in and of themselves. It was hard to imagine a world where this wasn't the case... I breathe out while surveying the snowy peaks, and a jet of steam shoots out of my mouth before vanishing into the air. Although I was relieved to leave the bruised darkness of the canyon, the cold wind blowing outside almost made me regret my decision to get some fresh air. In front of me, a completely absorbed Bill continues his experiments on the nature of cold. I watch him freeze unsuspecting little mushes, then gradually liberate them from their icy prisons.

Although I don't fully understand his wild ideas, Bill told me that the cold here was being generated by something, and that it's artificial. Usually, an Oasis is created around a strong idea anchored to a place, and he'd admitted that the idea of cold was strong enough here to act as a repellent for other ideas swept along by the Tumult. But what Bill was saying was that this wasn't a natural phenomenon, that something was keeping the cold stuck here. If I could have chosen what idea would get stuck, I'd have preferred ""pleasantness"" or something similar! Something that didn't freeze your butt off, at least... Bill strokes his beard to help him think, as well as to dust off the ice crystals forming in it. He looks at me, confused, as if something's missing or not quite right."
20244ad9-0f76-4d54-b38d-5e5d4e1987fb,ALT_ALIZE_B_AX_45_C,LANDMARK_PERMANENT,"Frozen Reprocessor",,"Nothing is created, nothing is lost... even to the frost.",,SIERRA,"Even equipped with the front snowplow that Vishvakarma fashioned, the Reprocessor climbs the slope at a snail's pace, while the Three Little Pigs steer it this way and that so it won't tumble into the void below. Oddball flies around the vehicle, clearly concerned. He chirps shrill warnings, and I get it: It's a delicate operation. It was a bit of a crazy idea to bring the armored vehicle here instead of taking things a bit more cautiously. On the other hand, I completely understand why the foreman didn't want to part with this resource and insisted that we bring it with our gear at all costs. I clench my fists as the Reprocessor approaches the edge of the cliff. Its tracks scrape away the powdery snow and skid on a layer of ice. It's just a few inches from the falling into the void... The slightest mistake, and it could be...

I bite my lips as I see the rocky ledge crack. I pull my Construct out of my pocket. As the stone splits, I tap furiously and manage to apply the idea of sturdiness to the rock. But I rushed it and did a clumsy job. All I managed to do was gain a few seconds... A sheet of snow breaks away from the edge and cascades down below, breaking up on the sharp rocks before melting like a stream into the deep valley. I hope no one is down there. But I can't lose focus. I materialize some metallic struts and frames... all the ideas I can throw at the cracking rock face. At the same time, the drivers of the armored vehicle shift into reverse to get out of danger, no longer worrying if they'll hit something. Far below me, the ground is starting to rumble."
cb57fa37-c612-4bdf-9935-e6bc06f6b8b6,ALT_ALIZE_B_AX_46_C,LANDMARK_PERMANENT,"Cerulean Hollow",,"In the caves and crevices, it wails and calls to us.",,TREYST,"I park my spider and descend onto the ledge with some difficulty. For a brief moment, I feel a rush of vertigo, probably because of the wind blowing across the cliff. This never used to happen to me, even when I was in the cockpit of an airship. The porter puts down her gear and secures it to the ground with straps. Then she joins me at the entrance to the hollow. I tell Rossum to stay put, and he complies, though I can sense he's clearly anxious. I raise a lantern and start to illuminate the interior of the cave. The walls immediately gleam brightly. Gypsum, ice and pyrite. But there's a light coming from the depths of the tunnels. Suddenly, I see a butterfly fluttering near my face, and I dart to one side. I let out a sigh and look at the porter, but she doesn't seem to want to tease me for being startled.

As we walk down a damp slope, the walls light up with an ethereal glow. Even though I've never visited the Kadigir, this is what I imagine the Magisterium to look like, with points of light dotting the walls. Bioluminescence... Is it lichen? Or another lifeform? We enter increasingly spacious caverns, and some of them are so bright that I don't even need to keep my lantern on. I approach a column that rises up among a stand of stalagmites. As I place a hand on its surface, I realize that it extends up to the ceiling and spreads out into branches, as if it were the trunk of a tree. I stare at the lights all over the walls and ceiling. It's like a swarm of fireflies or will-o'-the-wisps... I feel like I'm in a garden or orchard, but one made from mineral materials only. The porter touches my arm and points to the water covering the floor of the cave. She's right, it's visibly rising..."
