ID,REFERENCE,TYPE,NAME,DATE,FLAVOR_TEXT,INSPIRATION,NARRATOR,STORY
018d61e2-7ace-9ab1-d590-f1a507d0065b,ALT_CORE_B_AX_01_C,Hero,"Sierra & Oddball",,"Existe-t-il meilleure récompense que de voir ses créations prendre vie ?",,,"392 AC - Sous la surface huileuse du lac, des bulles irisées remontent lentement des profondeurs en grappes étranges, comme des milliers de méduses en train d'ondoyer. Elles se percutent, éclatent, s'assemblent, se subdivisent, avant de percer les eaux pâteuses en chuintant, éructant des miasmes colorés. Je sens partout autour de moi la pression du Tumulte, les idées qui sont relâchées à chaque gonflement qui se perce, et qui cherchent par tous les moyens à s'exprimer dans le monde. Clairement, il y a au fond de l'étendue lacustre quelque chose qui pulse. Peut-être une singularité du Tumulte, enfouie à des dizaines de mètres sous moi. Tout ce que je peux faire, c'est protéger mon embarcation de ses ravages, d'exciser une à une, grâce à mon Construct, les idées parasites qui se mettent à bourgeonner sur sa coque. La traversée va être ardue. Le moteur kélonique de la barque est en train de crachoter, lui aussi affecté par les idées qui le percutent.

J'espère que de son côté, Oddball parvient à se débrouiller. Je sonde le lointain, sentant sa psyché me répondre misérablement par quelques bips succincts. Je perçois grâce à mes propres sens à quel point sa carlingue est abîmée, infectée par des idées intruses. À travers notre lien, je matérialise à ses côtés l'Eidolon d'un Récupérateur. Mon Alter Ego ralentit, clairement soulagé de pouvoir bénéficier d'un arrêt au stand. Il aura bien besoin de ça pour requinquer son blindage. Je le laisse alors que j'entends les premiers bruits de soudure résonner dans la forêt crépusculaire où il évoluait jusque-là, slalomant entre les troncs d'arbre. De mon côté, je ne suis pas non plus tirée d'affaires. La navigation sur ces eaux poisseuses prend un temps faramineux, avec le risque qu'à tout moment, une bulle me fasse chavirer et basculer dans les flots sirupeux."
018d61e2-7ad1-b244-5a05-3659d1ab00e9,ALT_CORE_B_AX_02_C,Hero,"Treyst & Rossum",,"Tout système énergétique est une machinerie subtile, à optimiser pour en tirer le meilleur rendement.",,,"392 AC - Les pattes de mon chariot s'enfoncent dans le sol meuble, emplissant les alentours du sifflement de leurs vérins hydrauliques. Alors qu'un Scarabot effectue sur lui des opérations de maintenance, Rossum se tourne à droite à gauche, observant attentivement le paysage. Curieux de tout, il se redresse parfois derrière moi, contemplant l'envolée de petits poissons multicolores nageant dans les airs, ou bien la rapide érosion d'un flanc de colline, comme façonné de gelée bariolée et diaphane. Un peu plus loin, un bosquet enflammé étire ses branches au-dessus de rochers turquoise, illuminant la prairie que nous traversons. Comme j'aurais aimé que Paju soit là, avec moi, en cet instant... Pourtant, je me retiens d'invoquer son Eidolon. J'ai besoin de tout le Mana que nous avons collecté, mon Alter Ego et moi, pour parer aux avaries qui ne manqueront pas d'arriver.

Rossum pose sa main sur mon épaule, faisant tinter dans mon esprit une consolation en binaire. Depuis que nous avons lié par le Musubi nos esprits et nos essences, il peut ressentir la moindre de mes émotions, comme je peux éprouver son oppressant mal du pays. Nous avons chacun nos chagrins. Nous avons tous les deux nos blessures. Pourtant, la perspective de l'aider à regagner son foyer apaise quelque peu mon deuil. Et le voir fureter de-ci de-là comme un enfant avide ne manque pas de me faire sourire. Ça fait du bien de sourire de nouveau... Je regarde son épiderme métallique, cabossé de partout suite à nos dernières expéditions. Il va falloir que je renforce sa cuirasse, et que je l'agrémente peut-être de deux ou trois modifications plus fonctionnelles. Il en aura bien besoin, quand il devra voguer seul vers le Tumulte pour précéder mon arrivée. Je sors mon calepin de ma poche, et commence à dessiner quelques schémas à la va-vite."
018d61e2-7ad4-4a89-445b-5212c178fe0c,ALT_CORE_B_AX_03_C,Hero,"Subhash & Marmo",,"Les possibilités sont toujours infinies, même dans un monde aux ressources limitées. Tout dépend de la façon dont on choisit de les dépenser.",,,"392 AC - Je tends la main et saisis la clé à molette que Marmo tient dans sa gueule. Je resserre le dernier boulon en maugréant avant d'essuyer mes doigts plein de bave sur ma combinaison. Ok, l'heure de vérité. J'enclenche ma pile kélonique, et mon antenne dorsale se met à vrombir. Tout semble fonctionner comme sur des roulettes. Mon Alter Ego aboie, et je farfouille dans ma besace pour en tirer une friandise en forme de nonosse, avant de la lancer dans sa direction. Il a bien mérité une petite récompense. Tandis qu'il la mâchonne en grognant de plaisir, je réajuste mon casque sur ma tête, m'assurant bien de son étanchéité. En combinant mon Construct, j'appelle à moi une lampe torche, et darde sa lumière vers l'entrée de la caverne. Bon, il est temps de vérifier s'il y a du foutu Kélon dans ces boyaux. Et y a intérêt, j'en ai un peu marre de rentrer bredouille.

Alors que j'entre dans la grotte, je ne peux m'empêcher de la comparer à une gueule qui cherche à me dévorer. Franchement, j'ai pas envie de finir comme un biscuit de Marmo, broyé entre deux maxillaires. Devant moi, les effluves rosées du Tumulte s'écartent comme deux rideaux, chassés par les ondes de mon antenne. Marmo, quant à lui, gambade fièrement, nullement affecté par la brume ondoyante. Il s'en gave même à foison, tandis que je sens le Mana s'insuffler en lui comme une batterie en cours de charge. Je pianote sur mon Construct, matérialisant devant moi un Élémentaire de Kélon. L’axolotl apparaît, se met à humer l'air. S'il y a du Kélon dans les parages, il devrait réagir. Il devrait... Je le vois soudain s'élancer en avant. Ah ! Bingo. Je me mets à marcher à sa suite, saisissant ma pioche kélonique. Alors que je l'enclenche, le cylindre de Kélon qui l'alimente se met à pulser d'une lueur bleutée, maculant la cavité d'un éclat mauve."
018d61e2-7b55-e3f2-2b56-e386156d3852,ALT_CORE_B_AX_04_C,Character,"Kelon Elemental","370 AC","Tout comme les ingénieurs Axiom, les Élémentaires de Kélon ont le goût de la découverte.",,Subhash,"La buée recouvre déjà l'intérieur de mon casque tandis que j'émerge de l'ascenseur. J'ai envie de me gratter, mais ça va pas être facile avec ma combinaison intégrale. L'intérieur de la mine est poisseux, saturé de vapeurs soufrées. Les autres mineurs patientent dans leur scaphandre, chargés de leur barda encombrant, entre autres des marteaux-piqueurs, des pelles et des pioches. Seule la lumière de nos lampes brille dans l'obscurité, là, à mille pieds sous terre. Machinalement, j'essaie d'essuyer mon front, mais ma main heurte ma visière. Je maugrée intérieurement. Autant en finir au plus vite. J'ouvre la cage que j'ai apportée avec moi, et l'Élémentaire de Kélon en jaillit, appâté par la présence du minerai énergétique. Dans la pénombre de la mine, son épiderme est presque phosphorescent. Allez, petit, au boulot. Trouve-nous un bon filon bien juteux.

Après avoir humé l'air toxique, il se met à détaler, et je le suis aussi vite que je peux. Il tourne à gauche, puis à droite, sans s'arrêter une seconde, ses pattes dodues dodelinant de façon un peu maladroite alors qu'il avance. La bestiole est irrémédiablement attirée par le Kélon, comme un papillon de nuit vers une bougie. J'observe son dos lisse et rose, d'où jaillissent des croûtes cristallines. Tout comme l'axolotl, il a des branchies externes en forme d'antennes de part et d'autre de la tête. Ce sont ces appendices qu'il utilise pour se guider, car ses yeux globuleux ne voient pas à dix centimètres de distance. Mais il en a pas besoin pour sentir la proximité de sa friandise préférée. Il ressemble à Marmo de ce côté-là. Ils réfléchissent tous deux avec leur ventre. Il s'arrête soudain et se met à gratter la pierre. Je fais signe aux autres d'approcher. T'inquiète, petit. Si on trouve du Kélon, on t'en gardera une pépite..."
018d61e2-7b59-e8c1-4f2d-9c74ec95cf63,ALT_CORE_B_AX_05_C,Character,"Foundry Engineer","386 AC","Derrière chaque chef-d'œuvre Axiom, il y a des ingénieurs de la Fonderie.",,Sierra,"Je pose le drone fumant sur l'établi de l'ingénieure, et la vois serpenter en direction de l'appareil endommagé. Ses écailles crissent sur le sol tandis qu'elle avance, et le bout de sa queue vibre d'intérêt. Comme moi, Irun est née parmi les Lyra. Comme moi, elle a rejoint l'Axiom. Mais elle a fait son choix tardivement, après avoir passé la cérémonie de la métamorphose. Les transformations qu'elle a héritées du rituel sont devenues en quelque sorte sa marque de fabrique, son poinçon. Je sais qu'elle s'amuse de la réaction de ses élèves, pris au dépourvu par son apparence lorsqu'ils la voient pour la première fois. Pour moi, ça a toujours été normal de voir des gens altérés par le Tumulte. C'est peut-être pour ça qu'on est devenues si proches. Je la regarde ausculter le drone en secouant la tête. Je l'avais envoyé au sein du Tumulte pour récupérer autant de données que possible, mais ses courants l'ont bien amoché. Il a réussi à revenir comme il a pu, mais ses circuits ont été endommagés.

Je demande à Irun si elle est capable de m'aider à réparer le drone, ou au moins de sauvegarder ce qu'il a pu enregistrer. Elle le branche à une station de charge, et il émet soudain une complainte stridente, secouant sa carcasse écornée. Je le vois s'élever de nouveau, tandis que des pièces de métal se détachent de sa coque et tombent par terre. C'est comme... comme s'il était en train de muer. Le drone se tourne dans ma direction, sa caméra zoomant et dézoomant sur mon visage. Je tends la main, intriguée, et il s'en approche, comme s'il était animé d'une volonté propre. Il se met à tournoyer autour de moi comme un chiot gambade autour de son maître. Je passe une main sur son châssis, et il frémit de plaisir. Qu'est-ce qui s'est passé, au juste ?"
018d61e2-7b5d-ee7a-59d1-970d1e0168e9,ALT_CORE_B_AX_06_C,Character,Ogun,"383 AC","À chaque coup de marteau, Ogun forge le destin des Axiom.","Orisha de la mythologie Yoruba, de même qu'un des loas vaudou en Haïti, Ogun est le patron des forgerons. Dieu des métaux, du feu et de la guerre, il est dit que c'est le premier Orisha à être venu sur Terre. Sous son épithète d'Ogun Feray, il combat la misère, et a juré d'aider ceux qui avaient besoin de son aide. De ce fait, il incarne l'idée du progrès et d'une humanité domptant son environnement.",Sierra,"Le feu crépite tandis qu'Ogun frappe le métal. À chaque impact, les étincelles jaillissent et chutent autour de lui en une pluie embrasée. Sa large main enserre son marteau, ses coups puissants et précis résonnent au sein de l'atelier. Je l'observe alors qu'il plonge le lingot qu'il forge dans l'eau, regarde la surface du liquide bouillir dans un nuage crachotant de vapeur. Il me fait un signe de tête, et j'active mon Construct. Je pianote, combine les symboles qui sont à sa surface. Le morceau de métal qu'il martelait consciencieusement se met à rougeoyer de nouveau alors que je ravive sa température grâce à l'Altération. Il pose la barre incandescente sur son enclume et se met à la rudoyer de nouveau. Le métal se craquelle tandis qu'Ogun, à chaque choc, chasse les impuretés du minerai.

À demi hypnotisée par le métal rutilant et les étincelles qui grésillent, je repense à ce que l'Eidolon m'a dit : ""Tu as un don pour l'Altération"". Est-ce que c'est la voie que je dois choisir ? Ne pas pouvoir intégrer le Fulcrum avait été dur à encaisser, mais peut-être que devenir Altératrice m'ouvrirait les portes des Corps expéditionnaires ? Ogun dépose le pain de métal sur l'établi et y appose son poinçon, son Vévé. En utilisant mon Construct, je le refroidis jusqu'à lui donner sa forme définitive. L'Eidolon lève les yeux dans ma direction. Il semble lire sur mon visage mes hésitations, mes doutes. J'essaie de les chasser de mon esprit. Je prends le lingot d'acier et le pose sur la pile de ceux qu'il a déjà façonnés. Je saisis une pièce d'acier et l'embrasse, comme il est de coutume quand on fait appel à lui. Satisfait, il se désincarne lentement tandis que le Mana suinte hors de lui et se répand dans l'air..."
018d61e2-7b61-4e8c-4001-4ebf42770364,ALT_CORE_B_AX_07_C,Character,"Foundry Mechanic",,"On ne choisit jamais où et quand un petit correctif est nécessaire.",,,"Vous aimez bricoler dans votre garage ? Les prodiges de la science vous fascinent ? Vous pensez que l'innovation est la clé d'un avenir meilleur ? Alors rejoignez les rangs des mécaniciens de l'Axiom, pour être aux premières loges du progrès ! En seulement cinquante années d'existence, la Faction a profondément transformé Asgartha et ses modes de vie. Désormais, des trams circulent au sein de la capitale et des aérodynes rallient toutes les Provinces en quelques heures seulement ! Grâce au Kélon, votre ville s'illumine la nuit, et grâce aux Constructs, l'Altération est désormais à la portée de chacun ! Toutes ces merveilles sont le fruit du travail acharné de nos ingénieurs, nos ouvriers et nos artificiers. À travers eux, la révolution industrielle est en marche ! Montez à bord sans tarder !"
018d61e2-7b64-316f-9da0-d23ff466052a,ALT_CORE_B_AX_08_C,Character,"Axiom Salvager","373 AC","Les ressources limitées ont toujours poussé les Axiom à recycler ce qui pouvait l'être.",,Subhash,"Le Récupérateur en chef lorgne de mon côté quand je décharge mon barda. Je grogne en le voyant étrécir les yeux et me mets à trier consciencieusement. Je sais à quel point il peut être tatillon à ce sujet. Voyant que je suis ses consignes, il détourne le regard et remet son masque à soudure. La flamme de son chalumeau se met à briller alors qu'il l'approche de la pièce de métal qu'il est en train de découper. Je sais que les mines de Suspira sont en train de s'épuiser, que ce soit en termes de minerais rares ou de Kélon. La seule parade qu'on a trouvé, c'est de recycler autant que possible les matériaux, pour avoir le moins de déperdition possible. Ça va être un problème à la longue, si l'Effort de Redécouverte est un échec. Je sais ce que les pontes disent : il faut rationaliser pour tenir la cadence, bla bla bla. En attendant, ça veut dire récupérer tout ce qu'on peut pour leur donner une seconde vie, et c'est pas une mince affaire.

Le Récupérateur approche tandis que je déverse le contenu de ma dernière hotte. Il farfouille dans le matos, soupèse un truc, scrute une pièce qui semble encore fonctionnelle. Yep, la récolte a été bonne de mon côté, j’ai pas à rougir de ce que j'ai ramené. Il me fait un signe de la main, autant pour me dire d'y retourner que pour signifier son approbation. Je m'exécute. C’est pas comme si j'attendais des félicitations. Alors que je remonte l'escalier de l'aire de recyclage, je me souviens d'une histoire qu'on me racontait petit : il y a longtemps, y'avait un gars dont le boulot était d'apporter plein de cadeaux aux gens, partout dans le monde. Ben, je peux pas dire que je l'envie..."
018d61e2-7b68-8833-1ca3-ac8a89098cda,ALT_CORE_B_AX_09_C,Character,"Tinker Bell","371 AC","Ding ding ! Quand quelque chose cloche, autant passer par la case rafistolage.","Jalouse et irascible, Clochette est un personnage créé par J. M. Barrie dans sa pièce de théâtre, Peter Pan. Elle ne s'exprime qu'à travers des bruits évoquant le tintement de cloches, qui ne sont compréhensibles que pour ceux qui connaissent le langage des Fées. Amoureuse de Peter jusqu'à l'obsession, elle joue des tours à celles qu'il courtise, mais n'hésite pas à se sacrifier pour assurer sa sécurité. La Poussière de Fée qu'elle garde en sa possession permet de voler à quiconque s'en saupoudre.",Subhash,"Je referme la porte de mon atelier et ôte mon gantelet fumant. Je le laisse choir sur la table tandis que je me sers un petit remontant. Pffff. Quelle journée. J'ai foré et excavé quasiment sans m'arrêter, et comment je suis récompensé ? Par du matos qui me claque entre les doigts. Ça va faire des heures sup dont je me serais bien passé. J'hésite à prendre une douche avant, mais autant tirer sur le pansement sans trop tarder. Je me connais, si je laisse traîner, on y sera encore dans une semaine. Je soupire et me mets au travail. Je peux me charger du tout-venant, mais je vais avoir besoin d'aide pour le travail de précision. Le seul hic, c'est que je vois pas qui d'autre que Clochette pourrait m'aider. Sauf que pour bénéficier de ses doigts de fées, je vais devoir me coltiner son humeur de dragon.

Je sors mon Construct de ma sacoche et recombine les hiéroglyphes qui tapissent sa surface, comme s'il s'agissait d'un puzzle tridimensionnel. L'Eidolon de la Fée Clochette ne tarde pas à se matérialiser, suivie par les carillons qu'elle émet sans discontinuer quand elle fuse de part et d'autre de la pièce. Elle finit par se poser sur mon établi, regardant avec effroi le gantelet que j'ai malmené. Elle croise les bras avec un air de défiance à mon égard, tintant de tout son saoul pour manifester son mécontentement. Je suis sûr qu'elle va me filer le bourdon avant la fin de la soirée. Je maugrée quelques excuses, sans parvenir à l'apaiser. Avec dédain, elle pointe du doigt ma boîte à outils. J'utilise l'Altération pour la réduire à sa taille et la lui tends. Bon sang, comment une si petite chose peut avoir un tel caractère de cochon ?"
018d61e2-7b6c-7e89-8c9a-de68269f98f7,ALT_CORE_B_AX_10_C,Character,"Jian, Assembly Overseer","375 AC","« L'Aérolithe ne semble pas affectée par la gravité. En domestiquant ses propriétés, nous pourrions créer des vaisseaux et des villes volantes, tutoyer les nuages... »",,Treyst,"Jian Lam pose une main sur le cœur d'Aérolithe, tapotant sa surface tandis qu'il nous parle de ses propriétés. J'écoute attentivement l'Eidolon. Comme le Kélon, l'Aérolithe est un matériau qui a émergé avec la Confluence. Les Nomades du Tumulte en parlaient déjà durant leurs voyages : des ruines flottantes, des rocs suspendus dans les airs comme par magie... Ce n'était pas un simple caprice de la nature, mais un nouvel élément, qui pouvait être exploité. C'est ce qu'avait fait Jian Lam il y a plus de trois cents ans de ça. Il avait dessiné des plates-formes et des barges à lévitation, des quantités d'inventions fantasques et visionnaires... Quelque part, c'est même grâce à lui que la capitale ressemble à ce qu'elle est aujourd'hui, avec des zones lacustres qui volettent au-dessus de l'eau sans l'aide de pilotis.

Lam active un bouton, et la sphère d'Aérolithe s'élève de quelques centimètres. Il active son propre propulseur dorsal et prend de la hauteur à son tour. Bon, il n'est pas toujours facile de suivre ses explications. Paju le décrit comme quelqu'un de distraitement passionné, avec un tempérament rêveur. Mais quand il parle de ses créations, ses yeux se mettent à pétiller et son enthousiasme est communicatif. Même s'il perd parfois la notion du temps et que ses cours ne finissent jamais à l'heure... Pour nous, l'Aérolithe est ce qui va permettre à nos airships de s'élever dans le ciel et de côtoyer les oiseaux. Situé au centre de l'appareil, juste derrière le cockpit, ce noyau est un peu notre bouée. En y envoyant des impulsions, on pourra faire varier l'altitude, tandis que les moteurs au Kélon nous propulseront en avant ou en arrière. À la demande de l'Eidolon, j'enfile mon réacteur dorsal. J'adore cet aspect de nos travaux pratiques."
018d61e2-7b6f-c1d2-8de1-12ed784f372f,ALT_CORE_B_AX_11_C,Character,"Amelia Earhart","379 AC","« La façon la plus efficace de le faire, c'est de le faire. »","Amelia Earhart est une célèbre aviatrice américaine, connue pour être la première femme à avoir traversé l'océan Atlantique en solitaire. Passionnée d'aviation et d'exploits, elle a été une fervente militante du droit des femmes. En 1937, alors qu'ils tentaient le tour du monde par l'est à bord de leur bimoteur Lockheed Electra 10-E, Amelia et son navigateur Fred Noonan ont disparu en plein milieu du Pacifique, pour ne jamais être retrouvés.",Treyst,"L'alarme vocifère au sein du cockpit, tandis que les lumières rouges clignotent partout dans l'habitacle. Je tousse. Tout l'appareil tremble et grince alors qu'il chute en direction de la mer. Bon sang, c'était juste censé être une simple mission de reconnaissance ! Paju est inconscient sur son siège, du sang coulant sur son visage. Je bataille contre le vent qui s'engouffre à travers le pare-brise éventré, juste pour garder les yeux ouverts. Il a l'air livide. Je serre les dents et jure à plusieurs reprises. Sur ma console endommagée, lacérée par les tentacules du Kraken, les avaries sont multiples. Il n'y a plus rien à faire ici. J'ôte mes sangles et saisis mon Construct, combine l'artefact pour aboutir à la séquence que je vise. À la périphérie de ma vision, je vois le moteur gauche brûler dans un panache de fumée. Le sol est en train de se rapprocher à vue d'œil. Une secousse ébranle l'aérodyne de surveillance.

Je me cramponne comme je peux et finis de matérialiser Amelia Earhart à travers le Construct. L'aviatrice prend place au poste de pilotage alors que je détache Paju et l'allonge sur le plancher de l'appareil. L'Eidolon est la seule capable de nous sortir de là. J'enlève mes gants et ouvre la combinaison ensanglantée de mon ami. Je presse mon oreille contre sa poitrine. Ouf, il respire. Dans le vacarme ambiant, je l'attache aux filets et m'attache à la rambarde. Je sens le nez de l'aérodyne se redresser... Je regarde en direction d'Amelia, qui a réussi à stabiliser l'appareil et survole à présent le Rempart. C'est bon, nous sommes sau... L'explosion me projette contre la paroi. Une horrible douleur éclate au bas de mon dos alors que je m'effondre. Tout tourne. Je suis soulevé du sol. Ma tête heurte quelque chose. Bruit blanc. Un ouragan."
018d61e2-7b73-acab-f6a5-0b120e300e8b,ALT_CORE_B_AX_12_C,Character,"Three Little Pigs","381 AC","Ensemble, ils peuvent construire bien plus qu'une simple maison de pierre.","Dans ce conte anglais, trois cochons quittent le cocon familial pour acquérir leur indépendance. Le premier, par paresse, construit une maison de paille, le deuxième se contente d'une maison de bois. Mais le Grand Méchant Loup souffle fort sur les deux bâtisses, qui s'effondrent avec fracas. Après avoir goulûment dévoré les deux premiers frères, il s'attaque au troisième. Mais ce dernier a bâti une maison en pierre qui résiste aux assauts du loup. En essayant de se faufiler par la cheminée, le Loup tombe par mégarde dans une marmite fumante, et finit ébouillanté.",Sierra,"L'un d'eux ronfle bruyamment à son bureau, tandis qu'un autre tape avec sa baguette sur la paume de sa main comme s'il battait la mesure des secondes. Le troisième, quant à lui, passe entre les rangs des Apprentis, jetant par-ci par-là des regards furtifs sur les réalisations des élèves. Il règne un silence studieux au sein de la salle de classe, tandis que les autres élèves griffonnent, tracent des traits à la règle ou mesurent avec leur compas. Le Compagnon qui était censé nous surveiller a fait appel aux trois Eidolons porcins pour le remplacer, et ces derniers — l'un d'entre eux tout du moins — ont pris leur travail au sérieux. Je me remets à plancher sur le design de ma machine. Il ne reste qu'un peu plus de deux heures pour terminer, et je ne vais pas devoir trop chômer.

Je me remets à dessiner quand je sens l'un des Eidolons — le plus assidu des trois — se pencher sur mon schéma de montage. Du coin de l'œil, je le vois acquiescer d'un air approbateur. Est-ce un signe que je suis sur la bonne voie ? Les Trois Petits Cochons sont reconnus comme de formidables ingénieurs et maîtres d'ouvrage au sein de l'Axiom. Sûrement que cet encouragement... Je secoue la tête, essayant de refréner mon enthousiasme pour me reconcentrer sur mon objectif. Pour ceux qui se débrouillent bien à ce concours, il y a tout de même à la clé une poignée de places pour intégrer le Fulcrum, la Guilde chargée de développer le matériel technique des Corps expéditionnaires... Pour preuve de l'importance de l'enjeu, le silence environnant est d'ailleurs au diapason du stress ambiant : lourd et pesant. J'espère juste que j'ai bien fait de m'inscrire, si tôt après avoir commencé mon apprentissage."
018d61e2-7b76-b414-136b-63a2bec336f1,ALT_CORE_B_AX_13_C,Character,"Ada Lovelace","388 AC","« L'imagination est la faculté de découvrir. C'est elle qui révèle les mondes invisibles qui nous entourent. »","De son véritable nom Augusta Ada King, comtesse de Lovelace, celle que l'on nommait aussi l'""Enchanteresse des Nombres"" était la fille du poète Byron. Mais ce n'est nullement vers la poésie qu'allait s'exprimer sa passion. Son amour des mathématiques l'amena à concevoir ce qui est désormais considéré comme le premier programme informatique, alors qu'elle assistait Charles Babbage sur sa ""machine analytique"", l'ancêtre de l'ordinateur.",Sierra,"Je regarde à travers la baie vitrée, contemplant Asgartha depuis l'amphithéâtre déserté. Je tourne nerveusement les yeux vers les tableaux noirs, où j'ai épinglé les plans de montage que j'ai finalisés la veille au soir. Ada les passe en revue, déambulant d'un diagramme à un autre. En les observant à la lumière du jour, ils me semblent issus d'un rêve fiévreux. Au-delà de la théorie, est-ce seulement possible ? Je suis revenue sur les planches des dizaines de fois, et rien ne semble pour l'instant remettre en cause la faisabilité de la chose... Je vois l'Eidolon annoter mes schémas au marqueur. ""Esthétique élégante"", ""mécanique fonctionnelle"", ""circuit à retravailler""... Ada se tourne enfin vers le module de contrôle. À côté de moi, Oddball semble le sentir : j'ai les mains moites, le cœur battant. C'est surtout cette innovation qui m'importe.

J'ai déposé sur la table un cryptex similaire aux Constructs, tapissé d'alphabet khyalo. L'idée m'est venue sur un coup de tête. Créer des unités robotiques autonomes ne m'a pas posé de problème sur la mécanique pure. C'est surtout le ""cerveau"" des Automates qui représentait un défi conséquent. En prenant appui sur le fonctionnement global de ces modules d'Altération, il m'a semblé logique de les utiliser pour façonner leur système d'exploitation. Avec un tel artefact, ils pourraient réagir à leur environnement, presque comme s'ils étaient capables de pensée... Et Ada Lovelace est la plus talentueuse programmeuse parmi les Eidolons. Elle seule peut m'aider à peaufiner mon idée. Je la vois activer le module, l'insérer dans la tête robotique censée lui servir d'écrin. Elle place un cube, une pyramide et une sphère devant le robot, et lui dit de regarder le cube. Le module se recombine en temps réel, et la tête se tourne vers le bon objet, comme demandé. Ada esquisse un sourire, visiblement impressionnée."
