ID,REFERENCE,TYPE,NAME,DATE,FLAVOR_TEXT,INSPIRATION,NARRATOR,STORY
cc223666-2975-428d-a428-7bca0758fe8b,ALT_CYCLONE_A_YZ_73_C,Character,"Alelo, Eerie Leviathan",,"Nous suivîmes son onde, pensant qu'il s'agissait d'un têtard.",,MOYO,"393 AC - Les esquifs Bravos slaloment entre les îlots, tandis que le Léviathan file à leur suite. Il serpente aisément, par des mouvements brusques mais calculés. L'apparence de la créature est à la lisière entre celle d'une anguille et d'une murène, mais ce n'est pas là le plus intéressant. Tout comme les Phalènes, Alelo semble exister quelque part à la frontière entre le réel et l'imaginaire. Il a régulièrement besoin de plonger sous la couverture nuageuse, afin de s'alimenter en Mana. Mais le plus intéressant, c'est qu'il peut à sa guise basculer d'un état à un autre, et ainsi passer du tangible à l'illusion. Et c'est bien pour cela que les Bravos font fausse route. Ils ne pourront pas reproduire ce que Nuur Tamrat a accompli avec Annoba.

Il va me falloir trouver un moyen pour permettre à Afanas de toucher Alelo, tout en empêchant les chasseurs d'y laisser des plumes... J'aurais pu me passer de cette distraction. Je me suis préparé en jouant avec le degré de réalité des Phalènes, précisément pour ce moment. Avec un peu de chance, je pourrais empêcher Alelo de se diluer dans l'immatériel, le forcer à garder de la substance, et ainsi être vulnérable. Heureusement, le biome dans lequel il a élu domicile ne manque pas d'eau, et c'est précisément cet élément que j'ai choisi pour lui donner corps. Mais avant cela, je vais devoir manœuvrer avec soin pour que ces importuns de l'Ascalon évitent de me gêner... Il serait dommageable qu'ils entrent dans ma ligne de mire."
0b4b5720-cd13-43c0-bc41-e3491d51c0fd,ALT_CYCLONE_A_YZ_76_C,Spell,"Yzmir Signet",,"Le mystère, enfoui dans l'âme.",,INCONNU,"393 AC - La vérité. C'est elle que tout Yzmir se doit de rechercher. La vérité derrière les voiles épais des mensonges et des faux-semblants. La puissance. C'est par elle que cette vérité se doit d'être domptée. Car seule la puissance permet d'y faire face. L'abnégation, enfin. Car tous n'ont pas la force de se confronter au vrai visage du monde. Par l'abnégation, les Yzmir s'exposent à la folie, pour que les autres puissent vivre dans la béatitude de l'ignorance. Le savoir est une épée à double tranchant : le pouvoir qui en résulte exige des sacrifices. Peu sont ceux qui continuent de garder espoir tout en regardant la vérité du monde droit dans les yeux. Peu parviennent à faire de leur esprit une forteresse capable de tenir face à la houle des révélations.

C'est cela, être Yzmir. Nous sommes des vigies anonymes qui bravons la tempête. Et parmi les Yzmir, le Qorgan sera toujours au premier rang, l'œil toujours tourné vers le précipice. Jamais nous ne récolterons les honneurs. Toujours, nous agirons dans l'ombre. L'ennemi est sur tous les fronts, et parfois même, il est à l'intérieur de nous. C'est pourquoi nous devons garder l'esprit clair, et regarder avec attention et lucidité. Comprends-tu ce qui est attendu de nous ? Le zèle, l'inflexibilité, l'impartialité, le renoncement. C'est là notre lot, maintenant et à jamais. Il n'y aura nul éloge, nulle récompense, nulle distinction. Notre seule gratification viendra de la certitude de nous battre pour une cause qui nous dépasse tous, et qui mérite notre dévouement total."
2c770911-142e-41bb-8f79-989b91ce3434,ALT_CYCLONE_B_AX_31_C,Token,Brassbug,,"3000 mètres... 2900 mètres ... 2800 mètres...",,,
e620c3be-a213-43ad-8052-6a0a7c8fdc42,ALT_CYCLONE_B_AX_65_C,Hero,"Isaree & Pebble",,"C'est à la science d'être au service du peuple, pas l'inverse.",,,
7f227ff5-e384-402f-86dd-e593797f7780,ALT_CYCLONE_B_AX_66_C,Character,Gavroche,,"Il remplit son panier, et riposte avec des pieds de nez.","Personnage iconique des Misérables de Victor Hugo, Gavroche est un gamin des rues, espiègle et débrouillard. Lors de l'insurrection républicaine de juin 1832, il détrousse les morts pour récupérer les cartouches non utilisées afin de les rapporter à ses camarades insurgés. Tout du long, il se fait tirer dessus, mais aucune des balles des gardes nationaux ne semble vouloir l'atteindre. Jusqu'à celle, fatidique, qui le fait tomber par terre, le nez dans le ruisseau.",ISAREE,"393 AC - La plupart du temps, il m'apparaît quand je repense aux grèves, là-bas, en Hadera, aux barricades, aux rassemblements d'ouvriers... L'Eidolon se manifestait alors, se faufilant entre les travailleurs. Certains s'amusaient à le voir déambuler dans la foule, d'autres étaient irrités par sa présence. Le gamin était quelque part le symbole de notre résistance : nos manifestations étaient enjouées, tournées vers l'espoir de lendemains meilleurs. Et quand les violences commencèrent, l'Eidolon devint celui de notre défiance. Je le regarde déambuler dans les ruines, et fourrer des pépites d'Aérolithe dans ses cabas, comme le lui ont demandé les énergéticiens. Tout autour, l'entrepôt abandonné est un écrin pour l'air qu'il chantonne : ""Je ne suis pas notaire, c'est la faute à Voltaire. Je suis petit oiseau, c'est la faute à Rousseau.""

Petit oiseau. Oui, c'est de bon aloi. Grâce à tout cet Aérolithe, rouge comme le cœur d'un pigeon, d'autres airships prendront leur envol... De toute évidence, la civilisation qui a vécu ici a elle aussi domestiqué la pierre de lévitation. Elle devait d'ailleurs être centrale à leur mode de vie, nichée ici, haut dans les nuages. Gavroche tire des décombres un nouveau joyau, de la taille d'un poing. Il resplendit dans la lueur de l'après-midi, avant de se mettre à flotter dans les airs. Si nous avions voulu, nous aurions pu l'utiliser pour fabriquer des bombes afin de lutter contre la répression. Mais lorsque nous avions planté le piquet de grève, nous nous étions juré de faire de notre mouvement de contestation une révolte pacifique. Nous avions été bien naïfs."
8e2d53c6-cc13-40d4-bd60-c22fd6b5726d,ALT_CYCLONE_B_AX_67_C,Character,"Demolition Expert",,"Miner l'Aérolithe est dangereux, mais le jeu en vaut la chandelle.",,ISAREE,"393 AC - Il positionne les charges une à une le long de l'anfractuosité. Son geste est précis et assuré, mais ça m'empêche pas de suer à gros bouillons à côté de lui. Son bras manquant est une marque indélébile que toute erreur de jugement, même minime, peut mener à la catastrophe. Je sais qu'Angus sait ce qu'il fait. Il a analysé le gisement extensivement pour savoir où placer les explosifs, dans le but de mettre à jour le filon sans causer de réaction en chaîne. Quand bien même, ça veut pas dire que je suis totalement à l'aise. Je me mordille la lèvre, et mes mains sont moites. Mieux vaut penser au bain que je me ferai couler à bord du Pantagruel, quand le supertanker aura été chargé en minerai.

Mais même ici, loin d'Asgartha, je sens que la politique se mêle de nos affaires. On fait pression sur les énergéticiens de la Guilde pour collecter autant d'Aérolithe que possible. Quelque chose à montrer au pays, pour tenter de convaincre les huiles et l'opinion publique que l'Effort est pas qu'un gouffre à fric. Et ça me débecte qu'on en arrive là. Faut que ce soit rentable. Faut que ça rapporte. Pebble pose une main sur mon épaule, étrangement aussi légère qu'une plume. Au final, il était comme l'Aérolithe : une gangue de pierre sans pesanteur aucune. Angus me fait enfin signe, et j'expire longuement. Je connecte délicatement le détonateur aux charges et me met à dérouler le fil..."
d229abe3-b836-405f-a7b2-7219d7b99883,ALT_CYCLONE_B_AX_68_C,Character,"Bessie Coleman",,"« J'étais destinée à voler. Je suis née pour voler. » - Bessie","Née le 26 janvier 1892 à Atlanta, dans le Texas, Bessie Coleman est la première femme noire au monde à piloter un avion. Elle est également la première afro-américaine et amérindienne à obtenir une licence de pilote en 1921. Phénomène médiatique de l'époque, elle participe à de nombreux spectacles de voltiges aériennes.",TREYST,"393 AC - Looping, tonneau, rétablissement à droite, renversement, chandelle, immelmann... La pilote enchaîne les figures de voltige devant les cadets amassés sur le pont. Dans d'autres circonstances, ç'aurait été un spectacle plaisant, mais les manœuvres de Bessie ne sont pas là pour le show. Elles sont là pour leur apprendre quoi faire en cas d'attaque de Léviathan — Lucan, et surtout Halua. Leur ombre plane sur chacune des acrobaties, car ils le savent, elles feront parfois la différence entre la vie et la mort. Alors ils observent, et certains répètent les gestes en suivant l'appareil du regard. Quand larguer les contre-mesures, quand effectuer un piqué… Bessie effectue un grand lacet entre les îlots suspendus, se protégeant d'un éventuel poursuivant, avant de plonger tel un rapace.

Le missile file depuis l'airship, et percute un fragment volant. Le bloc de pierre explose à l'impact, projetant une palanquée de scories tout autour. Certains cadets sifflent, impressionnés. D'autres sont plein d'espoir, après cette talentueuse démonstration. Je les entends s'exclamer, dire qu'avec ce genre de projectile, les Léviathans n'ont qu'à bien se tenir. Qu'en escadrille, rien ne saura les arrêter. Mon cœur se serre. Car je sais pertinemment que malgré la puissance de feu de nos airships, tenir tête à un Léviathan aussi sournois qu'Halua ne sera pas une promenade de santé. Bessie, quant à elle, met les pleins gaz pour regagner la piste d'atterrissage. Je regarde le visage des cadets, et serre les poings. Ils pourraient tous être Paju."
92a1c9f7-7e4e-4c0a-acc4-a7c4348124e4,ALT_CYCLONE_B_AX_69_C,Character,"FarFetch 2.0",,"« J'suis content d'avoir mis le grappin sur cette nouvelle version ! » - Paju",,TREYST,"393 AC - J'ai mis le temps mais je crois que j'y suis. Je pose la clé de 12 dans la boîte à outils et jette un regard interrogateur à Rossum. Lui aussi aurait bien besoin d'une mise à niveau... Il retire ses binocles et éteint son chalumeau. On recule ensemble pour contempler notre œuvre. Enfin, façon de parler. Ce devait être un engin de maintenance, à la base. Son design n'était clairement pas Asgarthi, et possiblement créé pour manipuler l'Aérolithe : pinces préhensiles pour attraper les cristaux tout en les maintenant à distance, verre blindé en cas d'explosion... La nacelle, au siège matelassé, était faite pour accueillir un pilote, et c'est précisément ce qui faisait de ce robot un bon candidat pour mes expériences, pour un dernier cadeau...

J'avais un rêve à accomplir, et un souhait à exaucer. Je vérifie les convecteurs kéloniques, qui irradient à l'intérieur du cockpit. Ils diffuseront suffisamment d'énergie pour le maintenir incarné pendant des heures. Avec ce procédé, il pourra explorer à loisir, sans même que je ne sois là pour le maintenir manifesté. Il pourra voler à loisir, et être libre. Je souffle longuement, avant de faire coulisser les symboles de mon Construct. J'assemble toutes les idées qui me rappellent Paju, toutes les petites choses qui me font penser à lui, et me permettent d'affiner son identité : son rire goguenard, ses mèches rousses et rebelles, son enthousiasme contagieux et naïf. Je le vois enfant, et sens une larme couler en voyant mon reflet, bien plus âgé, sur la vitre de l'habitacle."
4bda645f-509e-45a0-b9c5-62ae94b1b4b4,ALT_CYCLONE_B_AX_70_C,Character,"Paju, Axiom Pilot",,"« Regarde, Paju. Arpenter ensemble des ciels inconnus était notre rêve. Et c'est désormais chose faite. » - Treyst",,TREYST,"393 AC - Rossum nous sert un thé bien chaud, forçant Paju à interrompre son récit. Dans un coin de l'atelier, son robot est en train de charger. Le réacteur refroidit, tandis que les cylindres de Kélon se remplissent après son excursion. Il fourre dans sa bouche un nouveau biscuit, avant de reprendre, narrant dans le détail chacune de ses manœuvres dans son nouvel engin. Il parle vite, pressé de tout raconter, de livrer dans l'urgence ses sensations, ses joies, ses surprises. Ses mains partent dans toutes les directions, mimant un mouvement de l'appareil ou appuyant une description de l'environnement traversé. Il raconte en détail sa rencontre avec un groupe d'oiseaux qu'il a suivi dans le dédale des rochers d'Aérolithe.

Je le regarde, sourire aux lèvres. Mais tout du long, je sais que ce n'est là qu'un simulacre. De lui, de sa présence. Je laisse néanmoins le jeu se poursuivre, car j'ai le sentiment d'avoir une dette à payer. Celle d'avoir survécu, alors que lui, non. Il se tourne vers moi, me faisant part de son programme de demain. Il éclate de rire, et s'émerveille qu'on soit enfin là, tous les deux, à explorer des cieux inconnus. Tout d'un coup, il n'est plus là. La chaise est vide, tandis que le thé fume encore. Il y a des miettes sur le siège, mais malgré ces traces évidentes, c'est comme s'il n'avait jamais été là. Et en vérité, il ne l'avait jamais été. C'était mon souvenir de lui, auquel j'avais donné corps. Rossum pose une main sur mon épaule."
28fe50c2-5372-46c3-96b6-635b403e53e3,ALT_CYCLONE_B_AX_71_C,Character,Medusa,,"Ils ont fait d'elle un monstre pour s'être défendue.","Dans la mythologie grecque, Méduse, avec ses sœurs Euryale et Sthéno, est l'une des trois Gorgones. Au départ belle jeune femme, elle est convoitée par Poséidon, qui l'agresse et la viole dans un temple dédié à Athéna. La déesse condamne la victime au lieu de la soutenir, l'affublant d'une apparence monstrueuse : chevelure de serpents et regard pétrifiant...",ISAREE,"393 AC - Je grommelle en voyant les Eidolons Bravos apparaître çà et là autour du Léviathan. Ils sortent les armes, prêts à s'élancer dans la mêlée, tandis que les mandibules du monstre lacèrent la pierre en contrebas. Qu'est-ce qu'ils veulent, au juste ? Bon sang, ils ont quoi dans la tête, ces Altérateurs ? Ils sont pas censés nous protéger ? Là, ils nous mettent plus en danger qu'autre chose ! Les veines d'Aérolithe luisent dans les parois de pierre. Si combat il y a, ça va faire sauter tout l'îlot, et nous avec. Ils s'en rendent pas compte ? Je sors en toute hâte mon Construct, et assemble les symboles khyalo aussi vite que je peux. La pile de Kélon que je porte se vide d'un bloc, alors que Méduse répond à mon appel, et s'interpose in extremis.

La Gorgone leur barre le chemin, les serpents sur sa tête sifflant avec furie, exsudant du venin. Les Eidolons se tournent vers elle, courroucés. Mais j'ai pas de temps à perdre, et encore moi pour parlementer. Il faut se barrer fissa, même si on perd du matos, même si Lucan met le site sens dessus dessous. Ça vaut pas le coup de risquer sa vie pour quelques tonnes de minerai, ni pour l'égo de quelques zélotes qui veulent trop bien faire... Méduse ouvre les yeux, et balaie la scène du regard. Autour d'elle, les Eidolons se figent soudain dans le sillage de ses œillades, transformés en statues d'amphibolite. Pas de temps à perdre, faut dégager de là."
