ID,REFERENCE,TYPE,NAME,DATE,FLAVOR_TEXT,INSPIRATION,NARRATOR,STORY
19ddd2ec-86a4-4bbb-bc3e-c1fb16c75d1d,ALT_EOLE_B_AX_111_C,Character,"Shiramun, Tech Monk",#N/A,"Building walls, to keep the monsters at bay.",#N/A,#N/A,#N/A
5b39bfba-ae6e-45cb-8b2a-70140f50ab4c,ALT_EOLE_B_AX_112_C,Character,"Frankenstein's Creature",#N/A,"It's by shunning differences that true monsters are born.",#N/A,#N/A,#N/A
9145f8c4-cfbb-4a67-9f73-4ae081e524d6,ALT_EOLE_B_AX_113_C,Character,"Master Lapidary",#N/A,"Cutting Aerolith requires a deft and delicate touch.",#N/A,#N/A,#N/A
5aaa18e7-ce08-4ee9-9453-15f0e64f50f4,ALT_EOLE_B_AX_114_C,Character,"Reka Recycler",#N/A,"In with the old, and out comes the new!",#N/A,#N/A,#N/A
7587c9f1-6c6a-4975-aed3-5d25d21b8333,ALT_EOLE_B_AX_115_C,Character,"Inari, Spirit of Industry",#N/A,"Everything contains a need to grow, be it a grain of rice or human being.",#N/A,#N/A,#N/A
33aa91a9-e707-4e3e-9ec3-f875ab171edc,ALT_EOLE_B_AX_116_C,Character,"Stigma of Stagnation",#N/A,"Fear of change leads to stagnation.",#N/A,#N/A,#N/A
06045b4b-da2e-4a5f-85ab-ed5bb62238b6,ALT_EOLE_B_AX_117_C,Character,"Plague of Avarice",#N/A,"The pursuit of progress is like an insatiable hunger.",#N/A,#N/A,#N/A
66df8da9-6a24-46ce-b0a3-2f0a06807b05,ALT_EOLE_B_AX_118_C,Spell,"Emergency Burst",#N/A,"If Aerolith can defy gravity, it can also deny evil!",#N/A,#N/A,#N/A
74455ab7-4a2e-4c31-9fbe-1433a74aa1dc,ALT_EOLE_B_AX_119_C,Spell,"A Pebble in the Pond",#N/A,"A single pebble can cause quite a ripple.",#N/A,#N/A,#N/A
ddcd1412-bcf6-4bf0-8a7e-2ea83c382c2a,ALT_EOLE_B_AX_120_C,LANDMARK_PERMANENT,"Deploy the Shields!",#N/A,"""Our task is simple: block the Nightmare's path!"" — Isaree",#N/A,#N/A,#N/A
bce222de-6594-4126-aaf7-77cf9fe89a7f,ALT_EOLE_B_AX_121_C,LANDMARK_PERMANENT,"Make it Work",#N/A,"""Come on, almost there, you've got this!""",#N/A,#N/A,#N/A
ac621657-806e-499b-bad1-7dbd9e137cd7,ALT_EOLE_B_AX_122_C,Character,"Reka Welder",#N/A,"It's at times like these that we need to stick together.",#N/A,#N/A,#N/A
562ed0d1-8684-4ff9-a0c1-5fd939408fcd,ALT_EOLE_B_AX_65_C,Hero,"Isaree & Pebble",#N/A,"Science's role is to serve the people, not the other way around",#N/A,#N/A,#N/A
1cb47618-531f-4472-9a3d-618cb1241c70,ALT_EOLE_B_BR_105_C,Hero,"Gretel & Rust",#N/A,"""If you underestimate me, my victory will be all the sweeter.""",#N/A,#N/A,#N/A
e8b5b5fd-2f97-414e-8948-1fe2b12ca001,ALT_EOLE_B_BR_106_C,Character,Raijū,#N/A,"It moves and strikes like lightning.",#N/A,#N/A,#N/A
5a218c85-8746-4636-9a93-249be0778dee,ALT_EOLE_B_BR_107_C,Character,"Guiding Ocelot",#N/A,"Who could be better at playing cat and mouse?",#N/A,#N/A,#N/A
d6415d01-7cb2-4f41-9916-f6b756799676,ALT_EOLE_B_BR_108_C,Character,"Corrupted Aoife",#N/A,"""Are you sure you want to add fuel to the fire?""",#N/A,#N/A,#N/A
1b664da9-9452-46ef-b4f9-870686465bf9,ALT_EOLE_B_BR_109_C,Character,"Spry Scout",#N/A,"""Contact in sector 3. Try to outflank on the other side!""",#N/A,#N/A,#N/A
433cdd2c-340c-490b-a4ab-eea1315eed2a,ALT_EOLE_B_BR_110_C,Character,"Devoted Protector",#N/A,"""Come on! If we give up, it's game over!"" — Kebba",#N/A,#N/A,#N/A
2ceca028-ddf8-40c7-b5b0-95efe3d438fc,ALT_EOLE_B_BR_111_C,Character,"Carmela, Fast Striker",#N/A,"""I only feel alive when I'm on the very edge!""",#N/A,#N/A,#N/A
e2c70ae7-03e5-4063-a878-32cae1f1a919,ALT_EOLE_B_BR_112_C,Character,"Bold Outrider",#N/A,"""I've found a way! A gap just two klicks away, straight ahead!""",#N/A,#N/A,#N/A
b526d77b-e70d-4c29-9d14-6aabc7eb0edd,ALT_EOLE_B_BR_113_C,Character,Sekhmet,#N/A,"Now that's what you call taking the lion's share.",#N/A,#N/A,#N/A
a1a161b6-d48e-43c2-b20d-884166309f91,ALT_EOLE_B_BR_114_C,Character,"Stigma of Cowardice",#N/A,"Sometimes it's wiser to be afraid of your own shadow…",#N/A,#N/A,#N/A
348714b6-d9af-4582-86f9-28d72e29f903,ALT_EOLE_B_BR_115_C,Character,"Reka Fixer",#N/A,"""It's not time to billet yet, but take the opportunity to stock up.""",#N/A,#N/A,#N/A
91c98726-ca28-4275-813f-c9be84d25156,ALT_EOLE_B_BR_116_C,Character,"Plague of Arrogance",#N/A,"The only thing more dangerous than ignorance is arrogance.",#N/A,#N/A,#N/A
19ffedf3-d040-49f4-a308-5874441886e2,ALT_EOLE_B_BR_117_C,Character,"Stern Sentinel",#N/A,"""Getting past me means going through hell—with no way back.""",#N/A,#N/A,#N/A
f1a2e026-37fb-47a5-8159-e73109becee7,ALT_EOLE_B_BR_118_C,LANDMARK_PERMANENT,"The Last Stand",#N/A,"""If we are to fall, let this be our last stand!""",#N/A,#N/A,#N/A
7ab09062-c79f-4503-8d73-99abb37f64d7,ALT_EOLE_B_BR_119_C,LANDMARK_PERMANENT,"Protect the Assets",#N/A,"""If you want them, you'll have to go through me first!"" — Kebba",#N/A,#N/A,#N/A
0d046355-3039-4fa1-ae0b-c141fed0dccd,ALT_EOLE_B_BR_120_C,LANDMARK_PERMANENT,"Galvanize the Troops",#N/A,"""In the dead of night, we must shine the brightest!""",#N/A,#N/A,#N/A
56af7185-31a7-4451-874a-849ea7d67715,ALT_EOLE_B_BR_121_C,LANDMARK_PERMANENT,"Reap the Mana",#N/A,"After Kojo, she's the second to have managed this feat.",#N/A,#N/A,#N/A
1359b5dd-00af-4c89-bfb5-660c9443f762,ALT_EOLE_B_BR_122_C,LANDMARK_PERMANENT,"Hold the Line!",#N/A,"""Don't let them outflank us!""",#N/A,#N/A,#N/A
ea2ed26a-35ef-41ee-a49f-ef2c91a53fa9,ALT_EOLE_B_BR_123_C,Token,Rust,#N/A,"""I'm not as rusty as that.""",#N/A,#N/A,#N/A
8f21cc3c-e234-47f8-a0bb-9d47245d1635,ALT_EOLE_B_LY_105_C,Hero,"Yeong-gi & Ember",#N/A,"""Allow me to enlighten you…""",#N/A,#N/A,#N/A
87f02011-9798-459e-8bb7-ba8d12473e60,ALT_EOLE_B_LY_106_C,Character,"Smoking Skunk",#N/A,"With certain opponents, you can literally smell danger.",#N/A,#N/A,#N/A
fe4e6c41-e969-45eb-9ae1-4a95ab58782e,ALT_EOLE_B_LY_107_C,Character,"Corrupted Esmeralda",#N/A,"""Are you sure you want to follow me into hell, Fen?""",#N/A,#N/A,#N/A
7d985568-b4f2-4e87-847e-3cdf6a1619f4,ALT_EOLE_B_LY_108_C,Character,"Fragrant Meerkat",#N/A,"""Do you smell a rat? Nope, that's just me!""",#N/A,#N/A,#N/A
cc588eb5-0a1d-4d5b-ad74-92ffe2b637ef,ALT_EOLE_B_LY_109_C,Character,"Lyra Fifer",#N/A,"""Don't they say that he who pays the piper calls the tune?""",#N/A,#N/A,#N/A
7581f3ff-2bba-4e8b-bbb1-f59e08b2d5ea,ALT_EOLE_B_LY_110_C,Character,"Reka Ropedancer",#N/A,"She knows the ropes!",#N/A,#N/A,#N/A
b5a555b7-9159-4c55-80ad-4c538ed9109c,ALT_EOLE_B_LY_111_C,Character,Bastet,#N/A,,#N/A,#N/A,#N/A
720d71e8-c1aa-4040-a0ce-d6d34f9d6f31,ALT_EOLE_B_LY_112_C,Character,Carbunclo,#N/A,"Is that a ruby on its forehead or a burning lump of coal?",#N/A,#N/A,#N/A
1166d5cb-f729-49ea-a259-41213c61726c,ALT_EOLE_B_LY_113_C,Character,"Bestowing Sloth",#N/A,"""I'm not lazy, I'm just conserving energy.""",#N/A,#N/A,#N/A
32975f65-9954-436f-9833-a693c379118b,ALT_EOLE_B_LY_114_C,Character,"Mia, Prima Ballerina",#N/A,"The former Matriarch of the Kasirga clan leads the dance, however macabre it may be.",#N/A,#N/A,#N/A
45900f7d-2c85-4422-99b8-b9310fa66d06,ALT_EOLE_B_LY_115_C,Character,"Stigma of Havoc",#N/A,"If ""wolfing down"" had a face…",#N/A,#N/A,#N/A
229a22b4-180d-4739-946c-d6f5f93fd9f6,ALT_EOLE_B_LY_116_C,Character,"Reka Thurifer",#N/A,"""Through drifting incense, we purge the darkness within.""",#N/A,#N/A,#N/A
fc397b61-1094-4da5-8239-20f631a96ef6,ALT_EOLE_B_LY_117_C,Character,"Plague of Despair",#N/A,"""The soul does not give itself up to despair until it has exhausted all illusions."" – Victor Hugo",#N/A,#N/A,#N/A
65ed4ba6-97ce-4802-82e2-f25885e5d7cc,ALT_EOLE_B_LY_118_C,Spell,Cleanse,#N/A,"""What do you think of my smoldering eyes?""",#N/A,#N/A,#N/A
0b44df71-200f-49bb-80f6-c635e2242027,ALT_EOLE_B_LY_119_C,Character,"Lakshmi's Owl",#N/A,"Even in the blackest night, it can see light.",#N/A,#N/A,#N/A
457ee98b-12ee-4518-8844-5d7eee2c7332,ALT_EOLE_B_LY_120_C,Spell,"Cat's Cradle",#N/A,"""Time to let the cat out of the bag!""",#N/A,#N/A,#N/A
a79dd5a7-0291-4f98-999b-c32c63b3699f,ALT_EOLE_B_LY_121_C,LANDMARK_PERMANENT,"Smoke Them Out",#N/A,"""Where there's smoke, there's fire… and we're proof of that!""",#N/A,#N/A,#N/A
891c8c9d-d586-4f28-844c-528a5ea0ddb8,ALT_EOLE_B_LY_122_C,LANDMARK_PERMANENT,"Give Fate a Twist!",#N/A,"Even fate appreciates a helping hand!",#N/A,#N/A,#N/A
3e8c99cd-a7f1-481a-9396-82b8dfe0581b,ALT_EOLE_B_MU_106_C,Character,"Herding Puli",#N/A,"""Come on, Bobble, watch over them. Bring them to daddy!""",#N/A,#N/A,#N/A
e18a2c8b-94c9-4574-ab7b-3ec338a2a500,ALT_EOLE_B_MU_107_C,Character,"Brave Cub",#N/A,"""Graaawr! The whole pack will stand with humankind, for the wolf is feared by all!""",#N/A,#N/A,#N/A
aa70f8da-95d5-4b04-a776-0e48264f4bcd,ALT_EOLE_B_MU_108_C,Character,"Corrupted Woollyback",#N/A,"There's a black sheep in the family.",#N/A,#N/A,#N/A
974ad5e7-8367-4dbc-acc2-17bade3011f4,ALT_EOLE_B_MU_109_C,Character,"White Fang",#N/A,"""The unknown was one of the chief elements that went into the making of fear."" — Jack London",#N/A,#N/A,#N/A
b6eb7ab6-f660-4283-9e00-5a1fc8550e43,ALT_EOLE_B_MU_110_C,Character,Raksha,#N/A,"""The little one is mine! He shall live to run with the pack and to hunt with the pack!""",#N/A,#N/A,#N/A
4450f7ad-e296-4145-8f31-06c9118f872a,ALT_EOLE_B_MU_111_C,Character,Dawon,#N/A,"""Come to me, Dawon, that I might summon the spirit of Durga!"" — Parvati",#N/A,#N/A,#N/A
a7df1447-340c-4c7b-8cfb-6165b084ff59,ALT_EOLE_B_MU_112_C,Character,"Nikau, Kauri's Father",#N/A,"""Kauri, remember that courage is the happy medium between fear and recklessness!"" — Nikau",#N/A,#N/A,#N/A
11a47105-09e1-434a-8a07-ca2f1c6bd3bf,ALT_EOLE_B_MU_113_C,Character,"Karhu, Lord of Bears",#N/A,"""Karhu, my old friend, wake from your slumber."" — Rin",#N/A,#N/A,#N/A
acc2832d-ad4c-4e24-b526-e38654ff549d,ALT_EOLE_B_MU_114_C,Character,"The Beast of Gévaudan",#N/A,"""When the wolf is at the door, the sheep are in danger.""",#N/A,#N/A,#N/A
a0918392-bc66-4fe4-9999-37499f5863ec,ALT_EOLE_B_MU_115_C,Character,"Plague of Prejudice",#N/A,"Injustice is fertile ground for evil.",#N/A,#N/A,#N/A
b6a3886e-9f01-4c40-b610-9dd60d0bd701,ALT_EOLE_B_MU_116_C,Character,"Wildlife Medic",#N/A,"Basira’s husband has been called back to treat the wounded animals.",#N/A,#N/A,#N/A
0099b81e-0b1d-4660-8649-731f1a2ed9b7,ALT_EOLE_B_MU_117_C,Character,"Stigma of Belligerence",#N/A,"Hostility breeds harm.",#N/A,#N/A,#N/A
b47007b9-016c-4a0a-abfc-4caf7753fd38,ALT_EOLE_B_MU_118_C,Spell,"Huff and Puff",#N/A,"""This time, I will blow you all down!""",#N/A,#N/A,#N/A
28f67f4b-e93e-4485-89df-cc31aa8e7ce9,ALT_EOLE_B_MU_119_C,Spell,"Running with the Wolves",#N/A,"If you run with the wolves, you'd best learn to howl!",#N/A,#N/A,#N/A
b33ff7ff-1222-4a8d-84e6-1176d5427514,ALT_EOLE_B_MU_120_C,Character,"The Big Bad Wolf",#N/A,"""My, what big teeth I have!""",#N/A,#N/A,#N/A
b12502ea-9b36-46a7-beae-8007f4a9cb2f,ALT_EOLE_B_MU_121_C,LANDMARK_PERMANENT,"Sound the Howl!",#N/A,"""The wolf does not wait for the hunt to come to him.""",#N/A,#N/A,#N/A
27ab5118-1c87-4443-9a8d-a3da028afffe,ALT_EOLE_B_MU_122_C,LANDMARK_PERMANENT,"Gather the Pack",#N/A,"A wolf's strength is in its pack.",#N/A,#N/A,#N/A
8bf66cb4-70e2-4f4d-b532-2aad9a88e233,ALT_EOLE_B_MU_65_C,Hero,"Kauri & Puff",#N/A,"The language of nature has no use for words",#N/A,#N/A,#N/A
8b7c07c9-ffac-43e0-8c15-49658e2e46d8,ALT_EOLE_B_MU_83_C,Token,Woollyback,#N/A,"""Yes, I know I look a little sheepish.""",#N/A,#N/A,#N/A
017941fb-6205-4c54-b106-7ba21c9f65ea,ALT_EOLE_B_NE_03_C,TOKEN_LANDMARK_PERMANENT,Aerolith,#N/A,"Its energy field even affects the Aether.",#N/A,#N/A,#N/A
436caccb-ba19-4a46-b01c-2575469aabe4,ALT_EOLE_B_OR_106_C,Character,"Nils Holgersson",#N/A,"""Come on, saddle up! We need to fly in tight formation to evacuate as many as possible!""",#N/A,#N/A,#N/A
c1fceb71-ff58-4c4e-b1ea-9501529edfaf,ALT_EOLE_B_OR_107_C,Character,"Corrupted Gargoyle",#N/A,"They have always instilled fear. As a group, they instill terror.",#N/A,#N/A,#N/A
55c7ae8c-851f-4283-a296-ec5b451d9880,ALT_EOLE_B_OR_108_C,Character,"Paper Envoy",#N/A,"""Give the order for all ships to retreat!""",#N/A,#N/A,#N/A
3e72df1e-ea4f-4476-8f9f-7262fc3c7074,ALT_EOLE_B_OR_109_C,Character,"Ayxas, Repented Tyrant",#N/A,"""I warned you of the danger you were heading into."" — Ayxas",#N/A,#N/A,#N/A
979e64d1-2e3c-4102-9f68-13e00a0c54fa,ALT_EOLE_B_OR_110_C,Character,Thunderbird,#N/A,"""Extraction imminent!""",#N/A,#N/A,#N/A
7f75cfa4-8788-4707-bd46-8fc5ed0e4557,ALT_EOLE_B_OR_111_C,Character,"Wigwagging Kiwi",#N/A,"""Air corridor clear!""",#N/A,#N/A,#N/A
0233edd8-309c-492d-be97-3c91fc21e9e6,ALT_EOLE_B_OR_112_C,Character,Hippogriff,#N/A,"""Another survivor located!""",#N/A,#N/A,#N/A
176a7e8d-8c5f-43e6-8579-e9262a4cab3c,ALT_EOLE_B_OR_113_C,Character,"Seeker Owl",#N/A,"Its flight is silent and its talons sharp.",#N/A,#N/A,#N/A
87a1a29a-c4ab-462b-80f7-d3975754dec3,ALT_EOLE_B_OR_114_C,Character,"Corrupted Jeanne",#N/A,"""I know they will all be driven out, except for those who die."" — Jeanne",#N/A,#N/A,#N/A
805fd8ad-3295-4d68-9355-bec2c0c9435d,ALT_EOLE_B_OR_115_C,Character,Pegasus,#N/A,"Even one life saved is a victory for us!",#N/A,#N/A,#N/A
e14b940a-bdb6-4dd6-a659-38fecbc39f18,ALT_EOLE_B_OR_116_C,Character,"Stigma of Banality",#N/A,"To be afraid of being different is to destroy individuality.",#N/A,#N/A,#N/A
adf67ca0-d308-4947-9e9a-6e5f52110ffe,ALT_EOLE_B_OR_117_C,Character,"Plague of Intolerance",#N/A,"Intolerance is a mask for fear.",#N/A,#N/A,#N/A
772d631c-a1ab-4d18-894b-80e8e09a7c81,ALT_EOLE_B_OR_118_C,Spell,"Strategic Deployment",#N/A,"""Landing in progress!""",#N/A,#N/A,#N/A
92e7fb6d-8bd6-46bf-a7e3-2659093105e1,ALT_EOLE_B_OR_119_C,LANDMARK_PERMANENT,"Delay the Collapse",#N/A,"""Hold out for as long as possible. That's all that matters.""",#N/A,#N/A,#N/A
b6b6f433-fd44-4bf4-8178-29d5b6634963,ALT_EOLE_B_OR_120_C,Spell,"Out of a Dark Sky",#N/A,"Requests for assistance pour in at the sound of beating wings.",#N/A,#N/A,#N/A
66c78af7-c8c6-4182-9a6b-4004d8512093,ALT_EOLE_B_OR_121_C,LANDMARK_PERMANENT,"Cover the Retreat",#N/A,"""Don't break ranks!""",#N/A,#N/A,#N/A
762fc087-d99a-41f2-aa8e-56a0e94c6ba9,ALT_EOLE_B_OR_122_C,LANDMARK_PERMANENT,"Evacuate the City!",#N/A,"""The city is doomed. Prioritize the people!""",#N/A,#N/A,#N/A
e5841821-a1fa-4eed-98ad-1b4946cc8eb0,ALT_EOLE_B_OR_31_C,Token,"Ordis Recruit",#N/A,"""I must find my sister…""",#N/A,#N/A,#N/A
4cf7d9dc-eeee-4743-8695-0f740db530f4,ALT_EOLE_B_OR_65_C,Hero,"Zhen & Zephyr",#N/A,"Those who stand without honor will fall without wings",#N/A,#N/A,#N/A
5e8fa12d-b9ed-486c-85e6-c5a53eef8b32,ALT_EOLE_B_YZ_105_C,Hero,"Sam & Spook",#N/A,"""Finally! I think we're going to have some fun!""",#N/A,#N/A,#N/A
7b309596-bf71-4d0f-b48b-174501a7e4dd,ALT_EOLE_B_YZ_106_C,Character,"Qorgan Occultist",#N/A,"""Be careful, the Nightmare's darkness can taint any idea.""",#N/A,#N/A,#N/A
0f7e4080-71a5-4aa4-b4b6-ed87e80b4576,ALT_EOLE_B_YZ_107_C,Character,"Terrified Ghost",#N/A,"A terror that even ghosts can feel…",#N/A,#N/A,#N/A
faa82fee-9838-45ba-8cc6-292d8aa37e02,ALT_EOLE_B_YZ_108_C,Character,"Corrupted Tooth Fairy",#N/A,"""Come on, it's time you showed your teeth.""",#N/A,#N/A,#N/A
157e7758-6ab6-4646-9c66-da75115f09d5,ALT_EOLE_B_YZ_109_C,Character,"Mana Seamstress",#N/A,"Stitching the fabric of reality back together to avoid another Confluence…",#N/A,#N/A,#N/A
4eaf1d4e-3a7b-4fde-ae13-ec06b7457c73,ALT_EOLE_B_YZ_110_C,Character,"Molting Crab",#N/A,"Its pincers grip the fabric of reality.",#N/A,#N/A,#N/A
af22a915-4f0a-4394-a048-45454b212ec7,ALT_EOLE_B_YZ_111_C,Character,"Grumpy Imp",#N/A,"He will fight like the devil, despite his fear.",#N/A,#N/A,#N/A
16075e90-66ef-4247-aeb3-8a921728988a,ALT_EOLE_B_YZ_112_C,Character,"Qorgan Exorcist",#N/A,"""Now we just need to cover Sam's back.""",#N/A,#N/A,#N/A
ac0d2f53-05db-42ca-83db-52cd543122e3,ALT_EOLE_B_YZ_113_C,Character,Janus,#N/A,"""God of gates, it is time to close the Veil."" — Sam",#N/A,#N/A,#N/A
dc679d77-70fd-49fd-befc-131b2c8577a8,ALT_EOLE_B_YZ_114_C,Character,"Corrupted Baba Yaga",#N/A,"""The Empyrean is flooded with Nightmare. It's spilling over."" — Baba Yaga",#N/A,#N/A,#N/A
92a8f16c-cc81-4d0a-bde7-9cb5775cbc01,ALT_EOLE_B_YZ_115_C,Character,"Stigma of Fallacy",#N/A,"Falsehoods behind the mask, hidden under the guise of truth…",#N/A,#N/A,#N/A
916cf78a-83f4-4bf0-8fbb-671e175d076a,ALT_EOLE_B_YZ_116_C,Character,"Plague of Ignorance",#N/A,"Ignorance is the crucible of evil.",#N/A,#N/A,#N/A
1d159509-1a11-47ec-ad6d-eb09ec42dc97,ALT_EOLE_B_YZ_117_C,Spell,"For the Greater Good",#N/A,"Doing good sometimes requires sacrifices.",#N/A,#N/A,#N/A
75f43b56-58b3-4741-8b5a-0d9517cc614b,ALT_EOLE_B_YZ_118_C,Character,"Qorgan Phantom",#N/A,"""Our role is to create a diversion so a small group can make it to the breach.""",#N/A,#N/A,#N/A
7662c3ac-e052-42c9-9c45-685e6c74fb68,ALT_EOLE_B_YZ_119_C,Spell,"Investigate the Corruption",#N/A,"""By understanding the evil, we can pull it out at the root."" — Zaj",#N/A,#N/A,#N/A
8cf7dd86-8491-4fc5-b556-fb7edb7f8f72,ALT_EOLE_B_YZ_120_C,Character,"Baron Cimetière",#N/A,"""Need someone to slam the gate in their faces?""",#N/A,#N/A,#N/A
295f0994-c153-46a3-97ff-f4254f47d4dc,ALT_EOLE_B_YZ_121_C,LANDMARK_PERMANENT,"Push Back the Night",#N/A,"""Fear shall not pass!""",#N/A,#N/A,#N/A
c8e46ff1-1efe-4d73-9631-62bdf79dfdd5,ALT_EOLE_B_YZ_122_C,LANDMARK_PERMANENT,"Close the Breach!",#N/A,"""Close the breach? I was just getting warmed up…""",#N/A,#N/A,#N/A
8128b0ad-5d62-4dad-9847-80760b717340,ALT_EOLE_B_YZ_47_C,Token,"Mana Moth",#N/A,"By their very nature, Moths are prone to corruption.",#N/A,#N/A,#N/A
cd923d77-6510-4bde-91a1-dc6c1aa1ce41,ALT_EOLE_P_AX_65_C,Hero,"Isaree & Pebble",#N/A,"Science's role is to serve the people, not the other way around",#N/A,#N/A,#N/A
14480ad5-3e65-46db-9a14-a29b51c79043,ALT_EOLE_P_BR_105_C,Hero,"Gretel & Rust",#N/A,"""If you underestimate me, my victory will be all the sweeter.""",#N/A,#N/A,#N/A
bd35b33b-5795-41cf-bc79-a63ef74d7d48,ALT_EOLE_P_LY_105_C,Hero,"Yeong-gi & Ember",#N/A,"""Allow me to enlighten you…""",#N/A,#N/A,#N/A
23437c45-ab50-43b8-87bf-adc09a9bac89,ALT_EOLE_P_MU_65_C,Hero,"Kauri & Puff",#N/A,"The language of nature has no use for words",#N/A,#N/A,#N/A
541fe2e6-62b8-41a5-bee9-e475e225be7f,ALT_EOLE_P_OR_65_C,Hero,"Zhen & Zephyr",#N/A,"Those who stand without honor will fall without wings",#N/A,#N/A,#N/A
63115fd9-c3a2-41cb-b805-e2a534d925fc,ALT_EOLE_P_YZ_105_C,Hero,"Sam & Spook",#N/A,"""Finally! I think we're going to have some fun!""",#N/A,#N/A,#N/A
